
EIC;;38ZEE-00492834-I;;
18.10.2018 13:00;18.10.2018 14:00;0,144;Tegelik;
18.10.2018 14:00;18.10.2018 15:00;0,651;Tegelik;
18.10.2018 15:00;18.10.2018 16:00;0,101;Tegelik;
18.10.2018 16:00;18.10.2018 17:00;0,091;Tegelik;
18.10.2018 17:00;18.10.2018 18:00;0,096;Tegelik;
18.10.2018 18:00;18.10.2018 19:00;0,209;Tegelik;
18.10.2018 19:00;18.10.2018 20:00;0,317;Tegelik;
18.10.2018 20:00;18.10.2018 21:00;0,756;Tegelik;
18.10.2018 21:00;18.10.2018 22:00;1,726;Tegelik;
18.10.2018 22:00;18.10.2018 23:00;0,457;Tegelik;
18.10.2018 23:00;19.10.2018 00:00;0,244;Tegelik;
19.10.2018 00:00;19.10.2018 01:00;0,577;Tegelik;
19.10.2018 01:00;19.10.2018 02:00;1,785;Tegelik;
19.10.2018 02:00;19.10.2018 03:00;0,099;Tegelik;
19.10.2018 03:00;19.10.2018 04:00;0,777;Tegelik;
19.10.2018 04:00;19.10.2018 05:00;0,989;Tegelik;
19.10.2018 05:00;19.10.2018 06:00;1,682;Tegelik;
19.10.2018 06:00;19.10.2018 07:00;1,938;Tegelik;
19.10.2018 07:00;19.10.2018 08:00;2,219;Tegelik;
19.10.2018 08:00;19.10.2018 09:00;0,307;Tegelik;
19.10.2018 09:00;19.10.2018 10:00;0,157;Tegelik;
19.10.2018 10:00;19.10.2018 11:00;0,135;Tegelik;
19.10.2018 11:00;19.10.2018 12:00;0,136;Tegelik;
19.10.2018 12:00;19.10.2018 13:00;0,205;Tegelik;
19.10.2018 13:00;19.10.2018 14:00;0,172;Tegelik;
19.10.2018 14:00;19.10.2018 15:00;1,121;Tegelik;
19.10.2018 15:00;19.10.2018 16:00;0,142;Tegelik;
19.10.2018 16:00;19.10.2018 17:00;0,596;Tegelik;
19.10.2018 17:00;19.10.2018 18:00;0,174;Tegelik;
19.10.2018 18:00;19.10.2018 19:00;1,241;Tegelik;
19.10.2018 19:00;19.10.2018 20:00;1,898;Tegelik;
19.10.2018 20:00;19.10.2018 21:00;1,661;Tegelik;
19.10.2018 21:00;19.10.2018 22:00;1,778;Tegelik;
19.10.2018 22:00;19.10.2018 23:00;1,543;Tegelik;
19.10.2018 23:00;20.10.2018 00:00;1,227;Tegelik;
20.10.2018 00:00;20.10.2018 01:00;2,67;Tegelik;
20.10.2018 01:00;20.10.2018 02:00;2,077;Tegelik;
20.10.2018 02:00;20.10.2018 03:00;1,417;Tegelik;
20.10.2018 03:00;20.10.2018 04:00;1,339;Tegelik;
20.10.2018 04:00;20.10.2018 05:00;1,33;Tegelik;
20.10.2018 05:00;20.10.2018 06:00;1,326;Tegelik;
20.10.2018 06:00;20.10.2018 07:00;1,323;Tegelik;
20.10.2018 07:00;20.10.2018 08:00;1,439;Tegelik;
20.10.2018 08:00;20.10.2018 09:00;2,154;Tegelik;
20.10.2018 09:00;20.10.2018 10:00;2,12;Tegelik;
20.10.2018 10:00;20.10.2018 11:00;1,23;Tegelik;
20.10.2018 11:00;20.10.2018 12:00;1,166;Tegelik;
20.10.2018 12:00;20.10.2018 13:00;0,693;Tegelik;
20.10.2018 13:00;20.10.2018 14:00;2,516;Tegelik;
20.10.2018 14:00;20.10.2018 15:00;2,196;Tegelik;
20.10.2018 15:00;20.10.2018 16:00;1,429;Tegelik;
20.10.2018 16:00;20.10.2018 17:00;0,501;Tegelik;
20.10.2018 17:00;20.10.2018 18:00;2,76;Tegelik;
20.10.2018 18:00;20.10.2018 19:00;0,489;Tegelik;
20.10.2018 19:00;20.10.2018 20:00;2,174;Tegelik;
20.10.2018 20:00;20.10.2018 21:00;1,985;Tegelik;
20.10.2018 21:00;20.10.2018 22:00;1,869;Tegelik;
20.10.2018 22:00;20.10.2018 23:00;2,441;Tegelik;
20.10.2018 23:00;21.10.2018 00:00;3,05;Tegelik;
21.10.2018 00:00;21.10.2018 01:00;2,134;Tegelik;
21.10.2018 01:00;21.10.2018 02:00;1,821;Tegelik;
21.10.2018 02:00;21.10.2018 03:00;1,7;Tegelik;
21.10.2018 03:00;21.10.2018 04:00;1,756;Tegelik;
21.10.2018 04:00;21.10.2018 05:00;1,834;Tegelik;
21.10.2018 05:00;21.10.2018 06:00;1,73;Tegelik;
21.10.2018 06:00;21.10.2018 07:00;1,628;Tegelik;
21.10.2018 07:00;21.10.2018 08:00;1,745;Tegelik;
21.10.2018 08:00;21.10.2018 09:00;2,712;Tegelik;
21.10.2018 09:00;21.10.2018 10:00;2,179;Tegelik;
21.10.2018 10:00;21.10.2018 11:00;2,115;Tegelik;
21.10.2018 11:00;21.10.2018 12:00;0,905;Tegelik;
21.10.2018 12:00;21.10.2018 13:00;0,643;Tegelik;
21.10.2018 13:00;21.10.2018 14:00;0,353;Tegelik;
21.10.2018 14:00;21.10.2018 15:00;2,144;Tegelik;
21.10.2018 15:00;21.10.2018 16:00;0,81;Tegelik;
21.10.2018 16:00;21.10.2018 17:00;2,922;Tegelik;
21.10.2018 17:00;21.10.2018 18:00;1,824;Tegelik;
21.10.2018 18:00;21.10.2018 19:00;0,753;Tegelik;
21.10.2018 19:00;21.10.2018 20:00;5,872;Tegelik;
21.10.2018 20:00;21.10.2018 21:00;5,793;Tegelik;
21.10.2018 21:00;21.10.2018 22:00;1,507;Tegelik;
21.10.2018 22:00;21.10.2018 23:00;1,197;Tegelik;
21.10.2018 23:00;22.10.2018 00:00;2,173;Tegelik;
22.10.2018 00:00;22.10.2018 01:00;0,645;Tegelik;
22.10.2018 01:00;22.10.2018 02:00;0,681;Tegelik;
22.10.2018 02:00;22.10.2018 03:00;1,926;Tegelik;
22.10.2018 03:00;22.10.2018 04:00;1,558;Tegelik;
22.10.2018 04:00;22.10.2018 05:00;0,205;Tegelik;
22.10.2018 05:00;22.10.2018 06:00;0,091;Tegelik;
22.10.2018 06:00;22.10.2018 07:00;0,254;Tegelik;
22.10.2018 07:00;22.10.2018 08:00;1,585;Tegelik;
22.10.2018 08:00;22.10.2018 09:00;0,287;Tegelik;
22.10.2018 09:00;22.10.2018 10:00;0,173;Tegelik;
22.10.2018 10:00;22.10.2018 11:00;0,243;Tegelik;
22.10.2018 11:00;22.10.2018 12:00;0,318;Tegelik;
22.10.2018 12:00;22.10.2018 13:00;0,542;Tegelik;
22.10.2018 13:00;22.10.2018 14:00;0,388;Tegelik;
22.10.2018 14:00;22.10.2018 15:00;1,855;Tegelik;
22.10.2018 15:00;22.10.2018 16:00;1,862;Tegelik;
22.10.2018 16:00;22.10.2018 17:00;1,017;Tegelik;
22.10.2018 17:00;22.10.2018 18:00;0,487;Tegelik;
22.10.2018 18:00;22.10.2018 19:00;0,917;Tegelik;
22.10.2018 19:00;22.10.2018 20:00;1,378;Tegelik;
22.10.2018 20:00;22.10.2018 21:00;1,747;Tegelik;
22.10.2018 21:00;22.10.2018 22:00;1,956;Tegelik;
22.10.2018 22:00;22.10.2018 23:00;1,26;Tegelik;
22.10.2018 23:00;23.10.2018 00:00;0,189;Tegelik;
23.10.2018 00:00;23.10.2018 01:00;1,887;Tegelik;
23.10.2018 01:00;23.10.2018 02:00;3,102;Tegelik;
23.10.2018 02:00;23.10.2018 03:00;1,849;Tegelik;
23.10.2018 03:00;23.10.2018 04:00;1,387;Tegelik;
23.10.2018 04:00;23.10.2018 05:00;1,318;Tegelik;
23.10.2018 05:00;23.10.2018 06:00;1,076;Tegelik;
23.10.2018 06:00;23.10.2018 07:00;0,954;Tegelik;
23.10.2018 07:00;23.10.2018 08:00;2,35;Tegelik;
23.10.2018 08:00;23.10.2018 09:00;0,246;Tegelik;
23.10.2018 09:00;23.10.2018 10:00;0,245;Tegelik;
23.10.2018 10:00;23.10.2018 11:00;0,136;Tegelik;
23.10.2018 11:00;23.10.2018 12:00;0,138;Tegelik;
23.10.2018 12:00;23.10.2018 13:00;0,807;Tegelik;
23.10.2018 13:00;23.10.2018 14:00;0,76;Tegelik;
23.10.2018 14:00;23.10.2018 15:00;1,906;Tegelik;
23.10.2018 15:00;23.10.2018 16:00;2,182;Tegelik;
23.10.2018 16:00;23.10.2018 17:00;3,245;Tegelik;
23.10.2018 17:00;23.10.2018 18:00;0,367;Tegelik;
23.10.2018 18:00;23.10.2018 19:00;1,149;Tegelik;
23.10.2018 19:00;23.10.2018 20:00;2,306;Tegelik;
23.10.2018 20:00;23.10.2018 21:00;1,643;Tegelik;
23.10.2018 21:00;23.10.2018 22:00;1,605;Tegelik;
23.10.2018 22:00;23.10.2018 23:00;1,493;Tegelik;
23.10.2018 23:00;24.10.2018 00:00;0,428;Tegelik;
24.10.2018 00:00;24.10.2018 01:00;0,142;Tegelik;
24.10.2018 01:00;24.10.2018 02:00;2,879;Tegelik;
24.10.2018 02:00;24.10.2018 03:00;1,418;Tegelik;
24.10.2018 03:00;24.10.2018 04:00;0,419;Tegelik;
24.10.2018 04:00;24.10.2018 05:00;1,103;Tegelik;
24.10.2018 05:00;24.10.2018 06:00;2,667;Tegelik;
24.10.2018 06:00;24.10.2018 07:00;1,382;Tegelik;
24.10.2018 07:00;24.10.2018 08:00;1,868;Tegelik;
24.10.2018 08:00;24.10.2018 09:00;0,27;Tegelik;
24.10.2018 09:00;24.10.2018 10:00;0,262;Tegelik;
24.10.2018 10:00;24.10.2018 11:00;0,14;Tegelik;
24.10.2018 11:00;24.10.2018 12:00;0,15;Tegelik;
24.10.2018 12:00;24.10.2018 13:00;0,31;Tegelik;
24.10.2018 13:00;24.10.2018 14:00;0,357;Tegelik;
24.10.2018 14:00;24.10.2018 15:00;2,669;Tegelik;
24.10.2018 15:00;24.10.2018 16:00;3,225;Tegelik;
24.10.2018 16:00;24.10.2018 17:00;2,888;Tegelik;
24.10.2018 17:00;24.10.2018 18:00;0,416;Tegelik;
24.10.2018 18:00;24.10.2018 19:00;0,391;Tegelik;
24.10.2018 19:00;24.10.2018 20:00;1,147;Tegelik;
24.10.2018 20:00;24.10.2018 21:00;2,469;Tegelik;
24.10.2018 21:00;24.10.2018 22:00;1,968;Tegelik;
24.10.2018 22:00;24.10.2018 23:00;1,936;Tegelik;
24.10.2018 23:00;25.10.2018 00:00;1,199;Tegelik;
25.10.2018 00:00;25.10.2018 01:00;2,462;Tegelik;
25.10.2018 01:00;25.10.2018 02:00;2,159;Tegelik;
25.10.2018 02:00;25.10.2018 03:00;2,656;Tegelik;
25.10.2018 03:00;25.10.2018 04:00;1,509;Tegelik;
25.10.2018 04:00;25.10.2018 05:00;1,514;Tegelik;
25.10.2018 05:00;25.10.2018 06:00;1,672;Tegelik;
25.10.2018 06:00;25.10.2018 07:00;1,987;Tegelik;
25.10.2018 07:00;25.10.2018 08:00;2,14;Tegelik;
25.10.2018 08:00;25.10.2018 09:00;0,279;Tegelik;
25.10.2018 09:00;25.10.2018 10:00;0,157;Tegelik;
25.10.2018 10:00;25.10.2018 11:00;0,152;Tegelik;
25.10.2018 11:00;25.10.2018 12:00;0,194;Tegelik;
25.10.2018 12:00;25.10.2018 13:00;0,261;Tegelik;
25.10.2018 13:00;25.10.2018 14:00;0,219;Tegelik;
25.10.2018 14:00;25.10.2018 15:00;2,63;Tegelik;
25.10.2018 15:00;25.10.2018 16:00;3,302;Tegelik;
25.10.2018 16:00;25.10.2018 17:00;3,447;Tegelik;
25.10.2018 17:00;25.10.2018 18:00;0,269;Tegelik;
25.10.2018 18:00;25.10.2018 19:00;0,391;Tegelik;
25.10.2018 19:00;25.10.2018 20:00;2,066;Tegelik;
25.10.2018 20:00;25.10.2018 21:00;2,362;Tegelik;
25.10.2018 21:00;25.10.2018 22:00;2,254;Tegelik;
25.10.2018 22:00;25.10.2018 23:00;1,691;Tegelik;
25.10.2018 23:00;26.10.2018 00:00;0,849;Tegelik;
26.10.2018 00:00;26.10.2018 01:00;0,241;Tegelik;
26.10.2018 01:00;26.10.2018 02:00;1,095;Tegelik;
26.10.2018 02:00;26.10.2018 03:00;2,45;Tegelik;
26.10.2018 03:00;26.10.2018 04:00;1,619;Tegelik;
26.10.2018 04:00;26.10.2018 05:00;1,237;Tegelik;
26.10.2018 05:00;26.10.2018 06:00;1,225;Tegelik;
26.10.2018 06:00;26.10.2018 07:00;1,21;Tegelik;
26.10.2018 07:00;26.10.2018 08:00;1,416;Tegelik;
26.10.2018 08:00;26.10.2018 09:00;0,087;Tegelik;
26.10.2018 09:00;26.10.2018 10:00;0,281;Tegelik;
26.10.2018 10:00;26.10.2018 11:00;0,302;Tegelik;
26.10.2018 11:00;26.10.2018 12:00;0,396;Tegelik;
26.10.2018 12:00;26.10.2018 13:00;0,264;Tegelik;
26.10.2018 13:00;26.10.2018 14:00;0,268;Tegelik;
26.10.2018 14:00;26.10.2018 15:00;1,968;Tegelik;
26.10.2018 15:00;26.10.2018 16:00;2,12;Tegelik;
26.10.2018 16:00;26.10.2018 17:00;1,564;Tegelik;
26.10.2018 17:00;26.10.2018 18:00;0,525;Tegelik;
26.10.2018 18:00;26.10.2018 19:00;2,038;Tegelik;
26.10.2018 19:00;26.10.2018 20:00;2,577;Tegelik;
26.10.2018 20:00;26.10.2018 21:00;1,913;Tegelik;
26.10.2018 21:00;26.10.2018 22:00;1,988;Tegelik;
26.10.2018 22:00;26.10.2018 23:00;2,301;Tegelik;
26.10.2018 23:00;27.10.2018 00:00;1,915;Tegelik;
27.10.2018 00:00;27.10.2018 01:00;2,736;Tegelik;
27.10.2018 01:00;27.10.2018 02:00;3,542;Tegelik;
27.10.2018 02:00;27.10.2018 03:00;2,914;Tegelik;
27.10.2018 03:00;27.10.2018 04:00;1,938;Tegelik;
27.10.2018 04:00;27.10.2018 05:00;1,811;Tegelik;
27.10.2018 05:00;27.10.2018 06:00;1,507;Tegelik;
27.10.2018 06:00;27.10.2018 07:00;1,505;Tegelik;
27.10.2018 07:00;27.10.2018 08:00;1,597;Tegelik;
27.10.2018 08:00;27.10.2018 09:00;2,039;Tegelik;
27.10.2018 09:00;27.10.2018 10:00;2,62;Tegelik;
27.10.2018 10:00;27.10.2018 11:00;2,316;Tegelik;
27.10.2018 11:00;27.10.2018 12:00;1,636;Tegelik;
27.10.2018 12:00;27.10.2018 13:00;1,441;Tegelik;
27.10.2018 13:00;27.10.2018 14:00;0,352;Tegelik;
27.10.2018 14:00;27.10.2018 15:00;2,729;Tegelik;
27.10.2018 15:00;27.10.2018 16:00;1,574;Tegelik;
27.10.2018 16:00;27.10.2018 17:00;0,312;Tegelik;
27.10.2018 17:00;27.10.2018 18:00;2,699;Tegelik;
27.10.2018 18:00;27.10.2018 19:00;0,418;Tegelik;
27.10.2018 19:00;27.10.2018 20:00;0,538;Tegelik;
27.10.2018 20:00;27.10.2018 21:00;0,586;Tegelik;
27.10.2018 21:00;27.10.2018 22:00;1,746;Tegelik;
27.10.2018 22:00;27.10.2018 23:00;0,876;Tegelik;
27.10.2018 23:00;28.10.2018 00:00;1,791;Tegelik;
28.10.2018 00:00;28.10.2018 01:00;1,123;Tegelik;
28.10.2018 01:00;28.10.2018 02:00;1,4;Tegelik;
28.10.2018 02:00;28.10.2018 03:00;1,828;Tegelik;
28.10.2018 03:00;28.10.2018 04:00;1,399;Tegelik;
28.10.2018 04:00;28.10.2018 05:00;1,356;Tegelik;
28.10.2018 05:00;28.10.2018 06:00;1,757;Tegelik;
28.10.2018 06:00;28.10.2018 07:00;1,41;Tegelik;
28.10.2018 07:00;28.10.2018 08:00;1,39;Tegelik;
28.10.2018 08:00;28.10.2018 09:00;1,514;Tegelik;
28.10.2018 09:00;28.10.2018 10:00;1,837;Tegelik;
28.10.2018 10:00;28.10.2018 11:00;1,869;Tegelik;
28.10.2018 11:00;28.10.2018 12:00;0,734;Tegelik;
28.10.2018 12:00;28.10.2018 13:00;0,93;Tegelik;
28.10.2018 13:00;28.10.2018 14:00;1,527;Tegelik;
28.10.2018 14:00;28.10.2018 15:00;2,356;Tegelik;
28.10.2018 15:00;28.10.2018 16:00;3,324;Tegelik;
28.10.2018 16:00;28.10.2018 17:00;3,655;Tegelik;
28.10.2018 17:00;28.10.2018 18:00;2,648;Tegelik;
28.10.2018 18:00;28.10.2018 19:00;2,799;Tegelik;
28.10.2018 19:00;28.10.2018 20:00;1,672;Tegelik;
28.10.2018 20:00;28.10.2018 21:00;1,93;Tegelik;
28.10.2018 21:00;28.10.2018 22:00;2,476;Tegelik;
28.10.2018 22:00;28.10.2018 23:00;2,194;Tegelik;
28.10.2018 23:00;29.10.2018 00:00;1,682;Tegelik;
29.10.2018 00:00;29.10.2018 01:00;1,582;Tegelik;
29.10.2018 01:00;29.10.2018 02:00;2,168;Tegelik;
29.10.2018 02:00;29.10.2018 03:00;2,403;Tegelik;
29.10.2018 03:00;29.10.2018 04:00;1,618;Tegelik;
29.10.2018 04:00;29.10.2018 05:00;1,244;Tegelik;
29.10.2018 05:00;29.10.2018 06:00;1,206;Tegelik;
29.10.2018 06:00;29.10.2018 07:00;1,747;Tegelik;
29.10.2018 07:00;29.10.2018 08:00;0,368;Tegelik;
29.10.2018 08:00;29.10.2018 09:00;0,38;Tegelik;
29.10.2018 09:00;29.10.2018 10:00;0,162;Tegelik;
29.10.2018 10:00;29.10.2018 11:00;0,171;Tegelik;
29.10.2018 11:00;29.10.2018 12:00;0,323;Tegelik;
29.10.2018 12:00;29.10.2018 13:00;0,482;Tegelik;
29.10.2018 13:00;29.10.2018 14:00;0,94;Tegelik;
29.10.2018 14:00;29.10.2018 15:00;2,469;Tegelik;
29.10.2018 15:00;29.10.2018 16:00;2,798;Tegelik;
29.10.2018 16:00;29.10.2018 17:00;3,642;Tegelik;
29.10.2018 17:00;29.10.2018 18:00;2,544;Tegelik;
29.10.2018 18:00;29.10.2018 19:00;1,714;Tegelik;
29.10.2018 19:00;29.10.2018 20:00;1,769;Tegelik;
29.10.2018 20:00;29.10.2018 21:00;1,818;Tegelik;
29.10.2018 21:00;29.10.2018 22:00;1,81;Tegelik;
29.10.2018 22:00;29.10.2018 23:00;1,669;Tegelik;
29.10.2018 23:00;30.10.2018 00:00;1,6;Tegelik;
30.10.2018 00:00;30.10.2018 01:00;3,02;Tegelik;
30.10.2018 01:00;30.10.2018 02:00;1,422;Tegelik;
30.10.2018 02:00;30.10.2018 03:00;1,244;Tegelik;
30.10.2018 03:00;30.10.2018 04:00;1,182;Tegelik;
30.10.2018 04:00;30.10.2018 05:00;2,781;Tegelik;
30.10.2018 05:00;30.10.2018 06:00;2,362;Tegelik;
30.10.2018 06:00;30.10.2018 07:00;1,673;Tegelik;
30.10.2018 07:00;30.10.2018 08:00;0,267;Tegelik;
30.10.2018 08:00;30.10.2018 09:00;0,182;Tegelik;
30.10.2018 09:00;30.10.2018 10:00;0,876;Tegelik;
30.10.2018 10:00;30.10.2018 11:00;1,184;Tegelik;
30.10.2018 11:00;30.10.2018 12:00;0,15;Tegelik;
30.10.2018 12:00;30.10.2018 13:00;1,068;Tegelik;
30.10.2018 13:00;30.10.2018 14:00;0,789;Tegelik;
30.10.2018 14:00;30.10.2018 15:00;2,691;Tegelik;
30.10.2018 15:00;30.10.2018 16:00;2,714;Tegelik;
30.10.2018 16:00;30.10.2018 17:00;2,832;Tegelik;
30.10.2018 17:00;30.10.2018 18:00;0,321;Tegelik;
30.10.2018 18:00;30.10.2018 19:00;1,38;Tegelik;
30.10.2018 19:00;30.10.2018 20:00;2,102;Tegelik;
30.10.2018 20:00;30.10.2018 21:00;1,59;Tegelik;
30.10.2018 21:00;30.10.2018 22:00;1,145;Tegelik;
30.10.2018 22:00;30.10.2018 23:00;0,226;Tegelik;
30.10.2018 23:00;31.10.2018 00:00;1,981;Tegelik;
31.10.2018 00:00;31.10.2018 01:00;3,101;Tegelik;
31.10.2018 01:00;31.10.2018 02:00;1,819;Tegelik;
31.10.2018 02:00;31.10.2018 03:00;0,837;Tegelik;
31.10.2018 03:00;31.10.2018 04:00;0,123;Tegelik;
31.10.2018 04:00;31.10.2018 05:00;1,475;Tegelik;
31.10.2018 05:00;31.10.2018 06:00;0,492;Tegelik;
31.10.2018 06:00;31.10.2018 07:00;0,8;Tegelik;
31.10.2018 07:00;31.10.2018 08:00;0,426;Tegelik;
31.10.2018 08:00;31.10.2018 09:00;0,227;Tegelik;
31.10.2018 09:00;31.10.2018 10:00;0,191;Tegelik;
31.10.2018 10:00;31.10.2018 11:00;1,071;Tegelik;
31.10.2018 11:00;31.10.2018 12:00;0,152;Tegelik;
31.10.2018 12:00;31.10.2018 13:00;0,304;Tegelik;
31.10.2018 13:00;31.10.2018 14:00;0,218;Tegelik;
31.10.2018 14:00;31.10.2018 15:00;1,809;Tegelik;
31.10.2018 15:00;31.10.2018 16:00;2,095;Tegelik;
31.10.2018 16:00;31.10.2018 17:00;1,794;Tegelik;
31.10.2018 17:00;31.10.2018 18:00;0,276;Tegelik;
31.10.2018 18:00;31.10.2018 19:00;0,161;Tegelik;
31.10.2018 19:00;31.10.2018 20:00;0,188;Tegelik;
31.10.2018 20:00;31.10.2018 21:00;0,228;Tegelik;
31.10.2018 21:00;31.10.2018 22:00;1,429;Tegelik;
31.10.2018 22:00;31.10.2018 23:00;1,571;Tegelik;
31.10.2018 23:00;01.11.2018 00:00;1,243;Tegelik;
