
EIC;;38ZEE-00492834-I;;
18.02.2019 13:00;18.02.2019 14:00;0,296;Tegelik;
18.02.2019 14:00;18.02.2019 15:00;1,865;Tegelik;
18.02.2019 15:00;18.02.2019 16:00;1,679;Tegelik;
18.02.2019 16:00;18.02.2019 17:00;1,288;Tegelik;
18.02.2019 17:00;18.02.2019 18:00;1,522;Tegelik;
18.02.2019 18:00;18.02.2019 19:00;1,402;Tegelik;
18.02.2019 19:00;18.02.2019 20:00;1,325;Tegelik;
18.02.2019 20:00;18.02.2019 21:00;1,557;Tegelik;
18.02.2019 21:00;18.02.2019 22:00;1,614;Tegelik;
18.02.2019 22:00;18.02.2019 23:00;1,595;Tegelik;
18.02.2019 23:00;19.02.2019 00:00;1,54;Tegelik;
19.02.2019 00:00;19.02.2019 01:00;2,243;Tegelik;
19.02.2019 01:00;19.02.2019 02:00;2,886;Tegelik;
19.02.2019 02:00;19.02.2019 03:00;1,985;Tegelik;
19.02.2019 03:00;19.02.2019 04:00;1,182;Tegelik;
19.02.2019 04:00;19.02.2019 05:00;1,179;Tegelik;
19.02.2019 05:00;19.02.2019 06:00;1,171;Tegelik;
19.02.2019 06:00;19.02.2019 07:00;1,17;Tegelik;
19.02.2019 07:00;19.02.2019 08:00;0,322;Tegelik;
19.02.2019 08:00;19.02.2019 09:00;0,332;Tegelik;
19.02.2019 09:00;19.02.2019 10:00;0,257;Tegelik;
19.02.2019 10:00;19.02.2019 11:00;1,648;Tegelik;
19.02.2019 11:00;19.02.2019 12:00;0,788;Tegelik;
19.02.2019 12:00;19.02.2019 13:00;0,249;Tegelik;
19.02.2019 13:00;19.02.2019 14:00;0,539;Tegelik;
19.02.2019 14:00;19.02.2019 15:00;2,692;Tegelik;
19.02.2019 15:00;19.02.2019 16:00;2,248;Tegelik;
19.02.2019 16:00;19.02.2019 17:00;1,634;Tegelik;
19.02.2019 17:00;19.02.2019 18:00;2,369;Tegelik;
19.02.2019 18:00;19.02.2019 19:00;1,745;Tegelik;
19.02.2019 19:00;19.02.2019 20:00;1,659;Tegelik;
19.02.2019 20:00;19.02.2019 21:00;1,172;Tegelik;
19.02.2019 21:00;19.02.2019 22:00;0,734;Tegelik;
19.02.2019 22:00;19.02.2019 23:00;2,729;Tegelik;
19.02.2019 23:00;20.02.2019 00:00;2,683;Tegelik;
20.02.2019 00:00;20.02.2019 01:00;1,15;Tegelik;
20.02.2019 01:00;20.02.2019 02:00;2;Tegelik;
20.02.2019 02:00;20.02.2019 03:00;1,896;Tegelik;
20.02.2019 03:00;20.02.2019 04:00;1,304;Tegelik;
20.02.2019 04:00;20.02.2019 05:00;1,14;Tegelik;
20.02.2019 05:00;20.02.2019 06:00;1,171;Tegelik;
20.02.2019 06:00;20.02.2019 07:00;0,853;Tegelik;
20.02.2019 07:00;20.02.2019 08:00;0,346;Tegelik;
20.02.2019 08:00;20.02.2019 09:00;0,535;Tegelik;
20.02.2019 09:00;20.02.2019 10:00;0,969;Tegelik;
20.02.2019 10:00;20.02.2019 11:00;1,335;Tegelik;
20.02.2019 11:00;20.02.2019 12:00;0,275;Tegelik;
20.02.2019 12:00;20.02.2019 13:00;1,308;Tegelik;
20.02.2019 13:00;20.02.2019 14:00;1,418;Tegelik;
20.02.2019 14:00;20.02.2019 15:00;3,005;Tegelik;
20.02.2019 15:00;20.02.2019 16:00;2,498;Tegelik;
20.02.2019 16:00;20.02.2019 17:00;1,991;Tegelik;
20.02.2019 17:00;20.02.2019 18:00;1,784;Tegelik;
20.02.2019 18:00;20.02.2019 19:00;1,958;Tegelik;
20.02.2019 19:00;20.02.2019 20:00;1,935;Tegelik;
20.02.2019 20:00;20.02.2019 21:00;1,816;Tegelik;
20.02.2019 21:00;20.02.2019 22:00;2,064;Tegelik;
20.02.2019 22:00;20.02.2019 23:00;2,033;Tegelik;
20.02.2019 23:00;21.02.2019 00:00;1,922;Tegelik;
21.02.2019 00:00;21.02.2019 01:00;1,762;Tegelik;
21.02.2019 01:00;21.02.2019 02:00;1,557;Tegelik;
21.02.2019 02:00;21.02.2019 03:00;1,635;Tegelik;
21.02.2019 03:00;21.02.2019 04:00;1,698;Tegelik;
21.02.2019 04:00;21.02.2019 05:00;1,696;Tegelik;
21.02.2019 05:00;21.02.2019 06:00;1,696;Tegelik;
21.02.2019 06:00;21.02.2019 07:00;1,804;Tegelik;
21.02.2019 07:00;21.02.2019 08:00;0,162;Tegelik;
21.02.2019 08:00;21.02.2019 09:00;2,441;Tegelik;
21.02.2019 09:00;21.02.2019 10:00;1,753;Tegelik;
21.02.2019 10:00;21.02.2019 11:00;0,881;Tegelik;
21.02.2019 11:00;21.02.2019 12:00;0,209;Tegelik;
21.02.2019 12:00;21.02.2019 13:00;0,528;Tegelik;
21.02.2019 13:00;21.02.2019 14:00;0,611;Tegelik;
21.02.2019 14:00;21.02.2019 15:00;2,654;Tegelik;
21.02.2019 15:00;21.02.2019 16:00;2,997;Tegelik;
21.02.2019 16:00;21.02.2019 17:00;2,652;Tegelik;
21.02.2019 17:00;21.02.2019 18:00;2,112;Tegelik;
21.02.2019 18:00;21.02.2019 19:00;2,243;Tegelik;
21.02.2019 19:00;21.02.2019 20:00;2,566;Tegelik;
21.02.2019 20:00;21.02.2019 21:00;2,626;Tegelik;
21.02.2019 21:00;21.02.2019 22:00;2,569;Tegelik;
21.02.2019 22:00;21.02.2019 23:00;2,767;Tegelik;
21.02.2019 23:00;22.02.2019 00:00;3,921;Tegelik;
22.02.2019 00:00;22.02.2019 01:00;3,324;Tegelik;
22.02.2019 01:00;22.02.2019 02:00;2,23;Tegelik;
22.02.2019 02:00;22.02.2019 03:00;2,382;Tegelik;
22.02.2019 03:00;22.02.2019 04:00;2,314;Tegelik;
22.02.2019 04:00;22.02.2019 05:00;2,316;Tegelik;
22.02.2019 05:00;22.02.2019 06:00;2,319;Tegelik;
22.02.2019 06:00;22.02.2019 07:00;2,199;Tegelik;
22.02.2019 07:00;22.02.2019 08:00;0,173;Tegelik;
22.02.2019 08:00;22.02.2019 09:00;1,461;Tegelik;
22.02.2019 09:00;22.02.2019 10:00;2,345;Tegelik;
22.02.2019 10:00;22.02.2019 11:00;1,251;Tegelik;
22.02.2019 11:00;22.02.2019 12:00;0,224;Tegelik;
22.02.2019 12:00;22.02.2019 13:00;0,614;Tegelik;
22.02.2019 13:00;22.02.2019 14:00;2,434;Tegelik;
22.02.2019 14:00;22.02.2019 15:00;3,274;Tegelik;
22.02.2019 15:00;22.02.2019 16:00;2,078;Tegelik;
22.02.2019 16:00;22.02.2019 17:00;1,525;Tegelik;
22.02.2019 17:00;22.02.2019 18:00;1,899;Tegelik;
22.02.2019 18:00;22.02.2019 19:00;2,431;Tegelik;
22.02.2019 19:00;22.02.2019 20:00;2,568;Tegelik;
22.02.2019 20:00;22.02.2019 21:00;2,635;Tegelik;
22.02.2019 21:00;22.02.2019 22:00;2,781;Tegelik;
22.02.2019 22:00;22.02.2019 23:00;2,765;Tegelik;
22.02.2019 23:00;23.02.2019 00:00;4,658;Tegelik;
23.02.2019 00:00;23.02.2019 01:00;2,572;Tegelik;
23.02.2019 01:00;23.02.2019 02:00;2,512;Tegelik;
23.02.2019 02:00;23.02.2019 03:00;2,257;Tegelik;
23.02.2019 03:00;23.02.2019 04:00;2,023;Tegelik;
23.02.2019 04:00;23.02.2019 05:00;1,558;Tegelik;
23.02.2019 05:00;23.02.2019 06:00;1,445;Tegelik;
23.02.2019 06:00;23.02.2019 07:00;1,491;Tegelik;
23.02.2019 07:00;23.02.2019 08:00;1,707;Tegelik;
23.02.2019 08:00;23.02.2019 09:00;1,854;Tegelik;
23.02.2019 09:00;23.02.2019 10:00;1,94;Tegelik;
23.02.2019 10:00;23.02.2019 11:00;2,097;Tegelik;
23.02.2019 11:00;23.02.2019 12:00;2,125;Tegelik;
23.02.2019 12:00;23.02.2019 13:00;2,588;Tegelik;
23.02.2019 13:00;23.02.2019 14:00;1,422;Tegelik;
23.02.2019 14:00;23.02.2019 15:00;2,666;Tegelik;
23.02.2019 15:00;23.02.2019 16:00;2,699;Tegelik;
23.02.2019 16:00;23.02.2019 17:00;2,724;Tegelik;
23.02.2019 17:00;23.02.2019 18:00;2,64;Tegelik;
23.02.2019 18:00;23.02.2019 19:00;2,516;Tegelik;
23.02.2019 19:00;23.02.2019 20:00;1,948;Tegelik;
23.02.2019 20:00;23.02.2019 21:00;1,58;Tegelik;
23.02.2019 21:00;23.02.2019 22:00;1,635;Tegelik;
23.02.2019 22:00;23.02.2019 23:00;1,705;Tegelik;
23.02.2019 23:00;24.02.2019 00:00;2,141;Tegelik;
24.02.2019 00:00;24.02.2019 01:00;2,564;Tegelik;
24.02.2019 01:00;24.02.2019 02:00;2,054;Tegelik;
24.02.2019 02:00;24.02.2019 03:00;1,633;Tegelik;
24.02.2019 03:00;24.02.2019 04:00;1,425;Tegelik;
24.02.2019 04:00;24.02.2019 05:00;1,572;Tegelik;
24.02.2019 05:00;24.02.2019 06:00;1,424;Tegelik;
24.02.2019 06:00;24.02.2019 07:00;1,756;Tegelik;
24.02.2019 07:00;24.02.2019 08:00;1,932;Tegelik;
24.02.2019 08:00;24.02.2019 09:00;2,262;Tegelik;
24.02.2019 09:00;24.02.2019 10:00;2,417;Tegelik;
24.02.2019 10:00;24.02.2019 11:00;2,006;Tegelik;
24.02.2019 11:00;24.02.2019 12:00;1,52;Tegelik;
24.02.2019 12:00;24.02.2019 13:00;2,333;Tegelik;
24.02.2019 13:00;24.02.2019 14:00;2,16;Tegelik;
24.02.2019 14:00;24.02.2019 15:00;1,883;Tegelik;
24.02.2019 15:00;24.02.2019 16:00;1,665;Tegelik;
24.02.2019 16:00;24.02.2019 17:00;3,515;Tegelik;
24.02.2019 17:00;24.02.2019 18:00;3,75;Tegelik;
24.02.2019 18:00;24.02.2019 19:00;9,383;Tegelik;
24.02.2019 19:00;24.02.2019 20:00;8,741;Tegelik;
24.02.2019 20:00;24.02.2019 21:00;3,708;Tegelik;
24.02.2019 21:00;24.02.2019 22:00;1,925;Tegelik;
24.02.2019 22:00;24.02.2019 23:00;2,65;Tegelik;
24.02.2019 23:00;25.02.2019 00:00;2,571;Tegelik;
25.02.2019 00:00;25.02.2019 01:00;1,272;Tegelik;
25.02.2019 01:00;25.02.2019 02:00;1,217;Tegelik;
25.02.2019 02:00;25.02.2019 03:00;1,153;Tegelik;
25.02.2019 03:00;25.02.2019 04:00;1,152;Tegelik;
25.02.2019 04:00;25.02.2019 05:00;1,489;Tegelik;
25.02.2019 05:00;25.02.2019 06:00;1,664;Tegelik;
25.02.2019 06:00;25.02.2019 07:00;1,505;Tegelik;
25.02.2019 07:00;25.02.2019 08:00;0,153;Tegelik;
25.02.2019 08:00;25.02.2019 09:00;0,511;Tegelik;
25.02.2019 09:00;25.02.2019 10:00;0,393;Tegelik;
25.02.2019 10:00;25.02.2019 11:00;0,353;Tegelik;
25.02.2019 11:00;25.02.2019 12:00;0,413;Tegelik;
25.02.2019 12:00;25.02.2019 13:00;0,413;Tegelik;
25.02.2019 13:00;25.02.2019 14:00;0,247;Tegelik;
25.02.2019 14:00;25.02.2019 15:00;2,276;Tegelik;
25.02.2019 15:00;25.02.2019 16:00;2,027;Tegelik;
25.02.2019 16:00;25.02.2019 17:00;2,347;Tegelik;
25.02.2019 17:00;25.02.2019 18:00;2,194;Tegelik;
25.02.2019 18:00;25.02.2019 19:00;1,673;Tegelik;
25.02.2019 19:00;25.02.2019 20:00;1,512;Tegelik;
25.02.2019 20:00;25.02.2019 21:00;1,564;Tegelik;
25.02.2019 21:00;25.02.2019 22:00;1,626;Tegelik;
25.02.2019 22:00;25.02.2019 23:00;1,553;Tegelik;
25.02.2019 23:00;26.02.2019 00:00;1,244;Tegelik;
26.02.2019 00:00;26.02.2019 01:00;2,39;Tegelik;
26.02.2019 01:00;26.02.2019 02:00;1,254;Tegelik;
26.02.2019 02:00;26.02.2019 03:00;2,572;Tegelik;
26.02.2019 03:00;26.02.2019 04:00;1,654;Tegelik;
26.02.2019 04:00;26.02.2019 05:00;1,513;Tegelik;
26.02.2019 05:00;26.02.2019 06:00;1,55;Tegelik;
26.02.2019 06:00;26.02.2019 07:00;1,615;Tegelik;
26.02.2019 07:00;26.02.2019 08:00;0,087;Tegelik;
26.02.2019 08:00;26.02.2019 09:00;0,386;Tegelik;
26.02.2019 09:00;26.02.2019 10:00;0,36;Tegelik;
26.02.2019 10:00;26.02.2019 11:00;1,427;Tegelik;
26.02.2019 11:00;26.02.2019 12:00;1,329;Tegelik;
26.02.2019 12:00;26.02.2019 13:00;0,635;Tegelik;
26.02.2019 13:00;26.02.2019 14:00;1,222;Tegelik;
26.02.2019 14:00;26.02.2019 15:00;3,034;Tegelik;
26.02.2019 15:00;26.02.2019 16:00;2,554;Tegelik;
26.02.2019 16:00;26.02.2019 17:00;3,261;Tegelik;
26.02.2019 17:00;26.02.2019 18:00;2,567;Tegelik;
26.02.2019 18:00;26.02.2019 19:00;1,436;Tegelik;
26.02.2019 19:00;26.02.2019 20:00;1,46;Tegelik;
26.02.2019 20:00;26.02.2019 21:00;1,628;Tegelik;
26.02.2019 21:00;26.02.2019 22:00;1,516;Tegelik;
26.02.2019 22:00;26.02.2019 23:00;1,426;Tegelik;
26.02.2019 23:00;27.02.2019 00:00;1,967;Tegelik;
27.02.2019 00:00;27.02.2019 01:00;2,116;Tegelik;
27.02.2019 01:00;27.02.2019 02:00;3,655;Tegelik;
27.02.2019 02:00;27.02.2019 03:00;2,537;Tegelik;
27.02.2019 03:00;27.02.2019 04:00;2,518;Tegelik;
27.02.2019 04:00;27.02.2019 05:00;2,191;Tegelik;
27.02.2019 05:00;27.02.2019 06:00;1,784;Tegelik;
27.02.2019 06:00;27.02.2019 07:00;1,542;Tegelik;
27.02.2019 07:00;27.02.2019 08:00;0,098;Tegelik;
27.02.2019 08:00;27.02.2019 09:00;0,484;Tegelik;
27.02.2019 09:00;27.02.2019 10:00;0,614;Tegelik;
27.02.2019 10:00;27.02.2019 11:00;1,759;Tegelik;
27.02.2019 11:00;27.02.2019 12:00;1,399;Tegelik;
27.02.2019 12:00;27.02.2019 13:00;1,143;Tegelik;
27.02.2019 13:00;27.02.2019 14:00;0,468;Tegelik;
27.02.2019 14:00;27.02.2019 15:00;2,538;Tegelik;
27.02.2019 15:00;27.02.2019 16:00;2,127;Tegelik;
27.02.2019 16:00;27.02.2019 17:00;1,781;Tegelik;
27.02.2019 17:00;27.02.2019 18:00;2,367;Tegelik;
27.02.2019 18:00;27.02.2019 19:00;0,401;Tegelik;
27.02.2019 19:00;27.02.2019 20:00;1,798;Tegelik;
27.02.2019 20:00;27.02.2019 21:00;2,118;Tegelik;
27.02.2019 21:00;27.02.2019 22:00;1,834;Tegelik;
27.02.2019 22:00;27.02.2019 23:00;1,804;Tegelik;
27.02.2019 23:00;28.02.2019 00:00;1,917;Tegelik;
28.02.2019 00:00;28.02.2019 01:00;2,183;Tegelik;
28.02.2019 01:00;28.02.2019 02:00;2,025;Tegelik;
28.02.2019 02:00;28.02.2019 03:00;2,516;Tegelik;
28.02.2019 03:00;28.02.2019 04:00;1,846;Tegelik;
28.02.2019 04:00;28.02.2019 05:00;1,58;Tegelik;
28.02.2019 05:00;28.02.2019 06:00;1,594;Tegelik;
28.02.2019 06:00;28.02.2019 07:00;1,516;Tegelik;
28.02.2019 07:00;28.02.2019 08:00;0,14;Tegelik;
28.02.2019 08:00;28.02.2019 09:00;0,397;Tegelik;
28.02.2019 09:00;28.02.2019 10:00;0,28;Tegelik;
28.02.2019 10:00;28.02.2019 11:00;0,336;Tegelik;
28.02.2019 11:00;28.02.2019 12:00;0,398;Tegelik;
28.02.2019 12:00;28.02.2019 13:00;1,686;Tegelik;
28.02.2019 13:00;28.02.2019 14:00;1,163;Tegelik;
28.02.2019 14:00;28.02.2019 15:00;2,224;Tegelik;
28.02.2019 15:00;28.02.2019 16:00;2,193;Tegelik;
28.02.2019 16:00;28.02.2019 17:00;1,663;Tegelik;
28.02.2019 17:00;28.02.2019 18:00;1,413;Tegelik;
28.02.2019 18:00;28.02.2019 19:00;1,843;Tegelik;
28.02.2019 19:00;28.02.2019 20:00;1,983;Tegelik;
28.02.2019 20:00;28.02.2019 21:00;1,816;Tegelik;
28.02.2019 21:00;28.02.2019 22:00;1,895;Tegelik;
28.02.2019 22:00;28.02.2019 23:00;2,011;Tegelik;
28.02.2019 23:00;01.03.2019 00:00;2,011;Tegelik;
