
EIC;;38ZEE-00492834-I;;
18.06.2018 13:00;18.06.2018 14:00;0,399;Tegelik;
18.06.2018 14:00;18.06.2018 15:00;0,24;Tegelik;
18.06.2018 15:00;18.06.2018 16:00;0,395;Tegelik;
18.06.2018 16:00;18.06.2018 17:00;0,742;Tegelik;
18.06.2018 17:00;18.06.2018 18:00;0,406;Tegelik;
18.06.2018 18:00;18.06.2018 19:00;0,366;Tegelik;
18.06.2018 19:00;18.06.2018 20:00;0,278;Tegelik;
18.06.2018 20:00;18.06.2018 21:00;0,288;Tegelik;
18.06.2018 21:00;18.06.2018 22:00;0,455;Tegelik;
18.06.2018 22:00;18.06.2018 23:00;0,645;Tegelik;
18.06.2018 23:00;19.06.2018 00:00;0,7;Tegelik;
19.06.2018 00:00;19.06.2018 01:00;0,385;Tegelik;
19.06.2018 01:00;19.06.2018 02:00;0,184;Tegelik;
19.06.2018 02:00;19.06.2018 03:00;0,157;Tegelik;
19.06.2018 03:00;19.06.2018 04:00;0,152;Tegelik;
19.06.2018 04:00;19.06.2018 05:00;0,204;Tegelik;
19.06.2018 05:00;19.06.2018 06:00;0,794;Tegelik;
19.06.2018 06:00;19.06.2018 07:00;0,359;Tegelik;
19.06.2018 07:00;19.06.2018 08:00;1,553;Tegelik;
19.06.2018 08:00;19.06.2018 09:00;0,248;Tegelik;
19.06.2018 09:00;19.06.2018 10:00;0,511;Tegelik;
19.06.2018 10:00;19.06.2018 11:00;0,399;Tegelik;
19.06.2018 11:00;19.06.2018 12:00;0,265;Tegelik;
19.06.2018 12:00;19.06.2018 13:00;0,397;Tegelik;
19.06.2018 13:00;19.06.2018 14:00;0,328;Tegelik;
19.06.2018 14:00;19.06.2018 15:00;0,208;Tegelik;
19.06.2018 15:00;19.06.2018 16:00;0,319;Tegelik;
19.06.2018 16:00;19.06.2018 17:00;0,367;Tegelik;
19.06.2018 17:00;19.06.2018 18:00;0,338;Tegelik;
19.06.2018 18:00;19.06.2018 19:00;0,59;Tegelik;
19.06.2018 19:00;19.06.2018 20:00;0,487;Tegelik;
19.06.2018 20:00;19.06.2018 21:00;0,869;Tegelik;
19.06.2018 21:00;19.06.2018 22:00;0,501;Tegelik;
19.06.2018 22:00;19.06.2018 23:00;0,252;Tegelik;
19.06.2018 23:00;20.06.2018 00:00;0,372;Tegelik;
20.06.2018 00:00;20.06.2018 01:00;2,301;Tegelik;
20.06.2018 01:00;20.06.2018 02:00;0,715;Tegelik;
20.06.2018 02:00;20.06.2018 03:00;0,197;Tegelik;
20.06.2018 03:00;20.06.2018 04:00;0,156;Tegelik;
20.06.2018 04:00;20.06.2018 05:00;0,206;Tegelik;
20.06.2018 05:00;20.06.2018 06:00;0,778;Tegelik;
20.06.2018 06:00;20.06.2018 07:00;0,359;Tegelik;
20.06.2018 07:00;20.06.2018 08:00;0,809;Tegelik;
20.06.2018 08:00;20.06.2018 09:00;0,513;Tegelik;
20.06.2018 09:00;20.06.2018 10:00;0,232;Tegelik;
20.06.2018 10:00;20.06.2018 11:00;0,341;Tegelik;
20.06.2018 11:00;20.06.2018 12:00;0,336;Tegelik;
20.06.2018 12:00;20.06.2018 13:00;0,329;Tegelik;
20.06.2018 13:00;20.06.2018 14:00;0,399;Tegelik;
20.06.2018 14:00;20.06.2018 15:00;0,484;Tegelik;
20.06.2018 15:00;20.06.2018 16:00;0,246;Tegelik;
20.06.2018 16:00;20.06.2018 17:00;0,086;Tegelik;
20.06.2018 17:00;20.06.2018 18:00;0,081;Tegelik;
20.06.2018 18:00;20.06.2018 19:00;0,079;Tegelik;
20.06.2018 19:00;20.06.2018 20:00;0,079;Tegelik;
20.06.2018 20:00;20.06.2018 21:00;1,415;Tegelik;
20.06.2018 21:00;20.06.2018 22:00;1,678;Tegelik;
20.06.2018 22:00;20.06.2018 23:00;1,057;Tegelik;
20.06.2018 23:00;21.06.2018 00:00;0,456;Tegelik;
21.06.2018 00:00;21.06.2018 01:00;3,307;Tegelik;
21.06.2018 01:00;21.06.2018 02:00;1,225;Tegelik;
21.06.2018 02:00;21.06.2018 03:00;0,196;Tegelik;
21.06.2018 03:00;21.06.2018 04:00;0,276;Tegelik;
21.06.2018 04:00;21.06.2018 05:00;0,211;Tegelik;
21.06.2018 05:00;21.06.2018 06:00;0,214;Tegelik;
21.06.2018 06:00;21.06.2018 07:00;0,312;Tegelik;
21.06.2018 07:00;21.06.2018 08:00;0,402;Tegelik;
21.06.2018 08:00;21.06.2018 09:00;0,472;Tegelik;
21.06.2018 09:00;21.06.2018 10:00;0,421;Tegelik;
21.06.2018 10:00;21.06.2018 11:00;0,256;Tegelik;
21.06.2018 11:00;21.06.2018 12:00;0,265;Tegelik;
21.06.2018 12:00;21.06.2018 13:00;0,219;Tegelik;
21.06.2018 13:00;21.06.2018 14:00;0,319;Tegelik;
21.06.2018 14:00;21.06.2018 15:00;0,39;Tegelik;
21.06.2018 15:00;21.06.2018 16:00;0,486;Tegelik;
21.06.2018 16:00;21.06.2018 17:00;0,405;Tegelik;
21.06.2018 17:00;21.06.2018 18:00;0,254;Tegelik;
21.06.2018 18:00;21.06.2018 19:00;0,23;Tegelik;
21.06.2018 19:00;21.06.2018 20:00;0,274;Tegelik;
21.06.2018 20:00;21.06.2018 21:00;0,607;Tegelik;
21.06.2018 21:00;21.06.2018 22:00;0,845;Tegelik;
21.06.2018 22:00;21.06.2018 23:00;0,854;Tegelik;
21.06.2018 23:00;22.06.2018 00:00;0,208;Tegelik;
22.06.2018 00:00;22.06.2018 01:00;0,489;Tegelik;
22.06.2018 01:00;22.06.2018 02:00;1,609;Tegelik;
22.06.2018 02:00;22.06.2018 03:00;1,431;Tegelik;
22.06.2018 03:00;22.06.2018 04:00;0,168;Tegelik;
22.06.2018 04:00;22.06.2018 05:00;0,156;Tegelik;
22.06.2018 05:00;22.06.2018 06:00;0,385;Tegelik;
22.06.2018 06:00;22.06.2018 07:00;0,81;Tegelik;
22.06.2018 07:00;22.06.2018 08:00;0,519;Tegelik;
22.06.2018 08:00;22.06.2018 09:00;0,321;Tegelik;
22.06.2018 09:00;22.06.2018 10:00;0,165;Tegelik;
22.06.2018 10:00;22.06.2018 11:00;0,222;Tegelik;
22.06.2018 11:00;22.06.2018 12:00;0,277;Tegelik;
22.06.2018 12:00;22.06.2018 13:00;0,285;Tegelik;
22.06.2018 13:00;22.06.2018 14:00;0,461;Tegelik;
22.06.2018 14:00;22.06.2018 15:00;0,469;Tegelik;
22.06.2018 15:00;22.06.2018 16:00;0,728;Tegelik;
22.06.2018 16:00;22.06.2018 17:00;1,564;Tegelik;
22.06.2018 17:00;22.06.2018 18:00;0,388;Tegelik;
22.06.2018 18:00;22.06.2018 19:00;0,422;Tegelik;
22.06.2018 19:00;22.06.2018 20:00;0,53;Tegelik;
22.06.2018 20:00;22.06.2018 21:00;0,48;Tegelik;
22.06.2018 21:00;22.06.2018 22:00;0,526;Tegelik;
22.06.2018 22:00;22.06.2018 23:00;0,562;Tegelik;
22.06.2018 23:00;23.06.2018 00:00;0,499;Tegelik;
23.06.2018 00:00;23.06.2018 01:00;1,35;Tegelik;
23.06.2018 01:00;23.06.2018 02:00;0,099;Tegelik;
23.06.2018 02:00;23.06.2018 03:00;0,087;Tegelik;
23.06.2018 03:00;23.06.2018 04:00;0,082;Tegelik;
23.06.2018 04:00;23.06.2018 05:00;0,081;Tegelik;
23.06.2018 05:00;23.06.2018 06:00;0,079;Tegelik;
23.06.2018 06:00;23.06.2018 07:00;0,078;Tegelik;
23.06.2018 07:00;23.06.2018 08:00;0,291;Tegelik;
23.06.2018 08:00;23.06.2018 09:00;0,406;Tegelik;
23.06.2018 09:00;23.06.2018 10:00;0,291;Tegelik;
23.06.2018 10:00;23.06.2018 11:00;0,254;Tegelik;
23.06.2018 11:00;23.06.2018 12:00;0,281;Tegelik;
23.06.2018 12:00;23.06.2018 13:00;2,628;Tegelik;
23.06.2018 13:00;23.06.2018 14:00;1,698;Tegelik;
23.06.2018 14:00;23.06.2018 15:00;0,907;Tegelik;
23.06.2018 15:00;23.06.2018 16:00;1,654;Tegelik;
23.06.2018 16:00;23.06.2018 17:00;0,603;Tegelik;
23.06.2018 17:00;23.06.2018 18:00;0,399;Tegelik;
23.06.2018 18:00;23.06.2018 19:00;0,343;Tegelik;
23.06.2018 19:00;23.06.2018 20:00;0,126;Tegelik;
23.06.2018 20:00;23.06.2018 21:00;0,133;Tegelik;
23.06.2018 21:00;23.06.2018 22:00;0,157;Tegelik;
23.06.2018 22:00;23.06.2018 23:00;0,081;Tegelik;
23.06.2018 23:00;24.06.2018 00:00;0,081;Tegelik;
24.06.2018 00:00;24.06.2018 01:00;0,076;Tegelik;
24.06.2018 01:00;24.06.2018 02:00;0,08;Tegelik;
24.06.2018 02:00;24.06.2018 03:00;0,082;Tegelik;
24.06.2018 03:00;24.06.2018 04:00;0,234;Tegelik;
24.06.2018 04:00;24.06.2018 05:00;0,107;Tegelik;
24.06.2018 05:00;24.06.2018 06:00;0,077;Tegelik;
24.06.2018 06:00;24.06.2018 07:00;0,078;Tegelik;
24.06.2018 07:00;24.06.2018 08:00;0,102;Tegelik;
24.06.2018 08:00;24.06.2018 09:00;0,396;Tegelik;
24.06.2018 09:00;24.06.2018 10:00;0,318;Tegelik;
24.06.2018 10:00;24.06.2018 11:00;0,307;Tegelik;
24.06.2018 11:00;24.06.2018 12:00;0,436;Tegelik;
24.06.2018 12:00;24.06.2018 13:00;2,618;Tegelik;
24.06.2018 13:00;24.06.2018 14:00;0,8;Tegelik;
24.06.2018 14:00;24.06.2018 15:00;0,465;Tegelik;
24.06.2018 15:00;24.06.2018 16:00;0,494;Tegelik;
24.06.2018 16:00;24.06.2018 17:00;2,191;Tegelik;
24.06.2018 17:00;24.06.2018 18:00;1,884;Tegelik;
24.06.2018 18:00;24.06.2018 19:00;1,306;Tegelik;
24.06.2018 19:00;24.06.2018 20:00;0,381;Tegelik;
24.06.2018 20:00;24.06.2018 21:00;0,36;Tegelik;
24.06.2018 21:00;24.06.2018 22:00;0,771;Tegelik;
24.06.2018 22:00;24.06.2018 23:00;0,457;Tegelik;
24.06.2018 23:00;25.06.2018 00:00;0,341;Tegelik;
25.06.2018 00:00;25.06.2018 01:00;0,296;Tegelik;
25.06.2018 01:00;25.06.2018 02:00;0,212;Tegelik;
25.06.2018 02:00;25.06.2018 03:00;0,188;Tegelik;
25.06.2018 03:00;25.06.2018 04:00;0,187;Tegelik;
25.06.2018 04:00;25.06.2018 05:00;0,161;Tegelik;
25.06.2018 05:00;25.06.2018 06:00;0,143;Tegelik;
25.06.2018 06:00;25.06.2018 07:00;0,142;Tegelik;
25.06.2018 07:00;25.06.2018 08:00;0,278;Tegelik;
25.06.2018 08:00;25.06.2018 09:00;0,501;Tegelik;
25.06.2018 09:00;25.06.2018 10:00;0,385;Tegelik;
25.06.2018 10:00;25.06.2018 11:00;0,283;Tegelik;
25.06.2018 11:00;25.06.2018 12:00;0,218;Tegelik;
25.06.2018 12:00;25.06.2018 13:00;0,213;Tegelik;
25.06.2018 13:00;25.06.2018 14:00;0,579;Tegelik;
25.06.2018 14:00;25.06.2018 15:00;0,273;Tegelik;
25.06.2018 15:00;25.06.2018 16:00;0,28;Tegelik;
25.06.2018 16:00;25.06.2018 17:00;0,196;Tegelik;
25.06.2018 17:00;25.06.2018 18:00;0,294;Tegelik;
25.06.2018 18:00;25.06.2018 19:00;0,288;Tegelik;
25.06.2018 19:00;25.06.2018 20:00;0,287;Tegelik;
25.06.2018 20:00;25.06.2018 21:00;0,305;Tegelik;
25.06.2018 21:00;25.06.2018 22:00;0,375;Tegelik;
25.06.2018 22:00;25.06.2018 23:00;0,314;Tegelik;
25.06.2018 23:00;26.06.2018 00:00;0,392;Tegelik;
26.06.2018 00:00;26.06.2018 01:00;2,148;Tegelik;
26.06.2018 01:00;26.06.2018 02:00;0,735;Tegelik;
26.06.2018 02:00;26.06.2018 03:00;0,399;Tegelik;
26.06.2018 03:00;26.06.2018 04:00;1,116;Tegelik;
26.06.2018 04:00;26.06.2018 05:00;0,176;Tegelik;
26.06.2018 05:00;26.06.2018 06:00;0,793;Tegelik;
26.06.2018 06:00;26.06.2018 07:00;0,271;Tegelik;
26.06.2018 07:00;26.06.2018 08:00;0,221;Tegelik;
26.06.2018 08:00;26.06.2018 09:00;0,883;Tegelik;
26.06.2018 09:00;26.06.2018 10:00;0,423;Tegelik;
26.06.2018 10:00;26.06.2018 11:00;0,61;Tegelik;
26.06.2018 11:00;26.06.2018 12:00;0,353;Tegelik;
26.06.2018 12:00;26.06.2018 13:00;1,307;Tegelik;
26.06.2018 13:00;26.06.2018 14:00;1,566;Tegelik;
26.06.2018 14:00;26.06.2018 15:00;0,58;Tegelik;
26.06.2018 15:00;26.06.2018 16:00;0,31;Tegelik;
26.06.2018 16:00;26.06.2018 17:00;0,341;Tegelik;
26.06.2018 17:00;26.06.2018 18:00;0,416;Tegelik;
26.06.2018 18:00;26.06.2018 19:00;0,249;Tegelik;
26.06.2018 19:00;26.06.2018 20:00;0,181;Tegelik;
26.06.2018 20:00;26.06.2018 21:00;0,398;Tegelik;
26.06.2018 21:00;26.06.2018 22:00;0,522;Tegelik;
26.06.2018 22:00;26.06.2018 23:00;0,593;Tegelik;
26.06.2018 23:00;27.06.2018 00:00;0,631;Tegelik;
27.06.2018 00:00;27.06.2018 01:00;2,045;Tegelik;
27.06.2018 01:00;27.06.2018 02:00;1,048;Tegelik;
27.06.2018 02:00;27.06.2018 03:00;1,259;Tegelik;
27.06.2018 03:00;27.06.2018 04:00;0,142;Tegelik;
27.06.2018 04:00;27.06.2018 05:00;0,144;Tegelik;
27.06.2018 05:00;27.06.2018 06:00;0,146;Tegelik;
27.06.2018 06:00;27.06.2018 07:00;0,146;Tegelik;
27.06.2018 07:00;27.06.2018 08:00;0,394;Tegelik;
27.06.2018 08:00;27.06.2018 09:00;0,482;Tegelik;
27.06.2018 09:00;27.06.2018 10:00;0,272;Tegelik;
27.06.2018 10:00;27.06.2018 11:00;0,144;Tegelik;
27.06.2018 11:00;27.06.2018 12:00;0,166;Tegelik;
27.06.2018 12:00;27.06.2018 13:00;1,426;Tegelik;
27.06.2018 13:00;27.06.2018 14:00;0,346;Tegelik;
27.06.2018 14:00;27.06.2018 15:00;0,388;Tegelik;
27.06.2018 15:00;27.06.2018 16:00;0,741;Tegelik;
27.06.2018 16:00;27.06.2018 17:00;0,354;Tegelik;
27.06.2018 17:00;27.06.2018 18:00;1,482;Tegelik;
27.06.2018 18:00;27.06.2018 19:00;1,559;Tegelik;
27.06.2018 19:00;27.06.2018 20:00;0,486;Tegelik;
27.06.2018 20:00;27.06.2018 21:00;0,424;Tegelik;
27.06.2018 21:00;27.06.2018 22:00;0,449;Tegelik;
27.06.2018 22:00;27.06.2018 23:00;0,435;Tegelik;
27.06.2018 23:00;28.06.2018 00:00;0,413;Tegelik;
28.06.2018 00:00;28.06.2018 01:00;2,103;Tegelik;
28.06.2018 01:00;28.06.2018 02:00;1,135;Tegelik;
28.06.2018 02:00;28.06.2018 03:00;0,153;Tegelik;
28.06.2018 03:00;28.06.2018 04:00;0,149;Tegelik;
28.06.2018 04:00;28.06.2018 05:00;0,147;Tegelik;
28.06.2018 05:00;28.06.2018 06:00;0,139;Tegelik;
28.06.2018 06:00;28.06.2018 07:00;0,372;Tegelik;
28.06.2018 07:00;28.06.2018 08:00;0,412;Tegelik;
28.06.2018 08:00;28.06.2018 09:00;0,336;Tegelik;
28.06.2018 09:00;28.06.2018 10:00;0,147;Tegelik;
28.06.2018 10:00;28.06.2018 11:00;0,764;Tegelik;
28.06.2018 11:00;28.06.2018 12:00;0,309;Tegelik;
28.06.2018 12:00;28.06.2018 13:00;0,513;Tegelik;
28.06.2018 13:00;28.06.2018 14:00;0,335;Tegelik;
28.06.2018 14:00;28.06.2018 15:00;0,185;Tegelik;
28.06.2018 15:00;28.06.2018 16:00;0,32;Tegelik;
28.06.2018 16:00;28.06.2018 17:00;0,235;Tegelik;
28.06.2018 17:00;28.06.2018 18:00;0,328;Tegelik;
28.06.2018 18:00;28.06.2018 19:00;0,399;Tegelik;
28.06.2018 19:00;28.06.2018 20:00;0,389;Tegelik;
28.06.2018 20:00;28.06.2018 21:00;0,649;Tegelik;
28.06.2018 21:00;28.06.2018 22:00;0,529;Tegelik;
28.06.2018 22:00;28.06.2018 23:00;0,516;Tegelik;
28.06.2018 23:00;29.06.2018 00:00;0,715;Tegelik;
29.06.2018 00:00;29.06.2018 01:00;2,471;Tegelik;
29.06.2018 01:00;29.06.2018 02:00;1,154;Tegelik;
29.06.2018 02:00;29.06.2018 03:00;1,24;Tegelik;
29.06.2018 03:00;29.06.2018 04:00;0,15;Tegelik;
29.06.2018 04:00;29.06.2018 05:00;0,148;Tegelik;
29.06.2018 05:00;29.06.2018 06:00;0,147;Tegelik;
29.06.2018 06:00;29.06.2018 07:00;0,14;Tegelik;
29.06.2018 07:00;29.06.2018 08:00;0,198;Tegelik;
29.06.2018 08:00;29.06.2018 09:00;0,136;Tegelik;
29.06.2018 09:00;29.06.2018 10:00;0,311;Tegelik;
29.06.2018 10:00;29.06.2018 11:00;0,326;Tegelik;
29.06.2018 11:00;29.06.2018 12:00;1,165;Tegelik;
29.06.2018 12:00;29.06.2018 13:00;0,479;Tegelik;
29.06.2018 13:00;29.06.2018 14:00;0,418;Tegelik;
29.06.2018 14:00;29.06.2018 15:00;0,772;Tegelik;
29.06.2018 15:00;29.06.2018 16:00;0,303;Tegelik;
29.06.2018 16:00;29.06.2018 17:00;0,398;Tegelik;
29.06.2018 17:00;29.06.2018 18:00;0,558;Tegelik;
29.06.2018 18:00;29.06.2018 19:00;0,457;Tegelik;
29.06.2018 19:00;29.06.2018 20:00;0,386;Tegelik;
29.06.2018 20:00;29.06.2018 21:00;0,362;Tegelik;
29.06.2018 21:00;29.06.2018 22:00;0,428;Tegelik;
29.06.2018 22:00;29.06.2018 23:00;0,317;Tegelik;
29.06.2018 23:00;30.06.2018 00:00;0,45;Tegelik;
30.06.2018 00:00;30.06.2018 01:00;0,375;Tegelik;
30.06.2018 01:00;30.06.2018 02:00;1,17;Tegelik;
30.06.2018 02:00;30.06.2018 03:00;0,247;Tegelik;
30.06.2018 03:00;30.06.2018 04:00;0,143;Tegelik;
30.06.2018 04:00;30.06.2018 05:00;0,149;Tegelik;
30.06.2018 05:00;30.06.2018 06:00;0,149;Tegelik;
30.06.2018 06:00;30.06.2018 07:00;0,149;Tegelik;
30.06.2018 07:00;30.06.2018 08:00;0,301;Tegelik;
30.06.2018 08:00;30.06.2018 09:00;0,547;Tegelik;
30.06.2018 09:00;30.06.2018 10:00;0,396;Tegelik;
30.06.2018 10:00;30.06.2018 11:00;0,512;Tegelik;
30.06.2018 11:00;30.06.2018 12:00;0,498;Tegelik;
30.06.2018 12:00;30.06.2018 13:00;2,192;Tegelik;
30.06.2018 13:00;30.06.2018 14:00;1,76;Tegelik;
30.06.2018 14:00;30.06.2018 15:00;0,341;Tegelik;
30.06.2018 15:00;30.06.2018 16:00;0,464;Tegelik;
30.06.2018 16:00;30.06.2018 17:00;0,387;Tegelik;
30.06.2018 17:00;30.06.2018 18:00;0,711;Tegelik;
30.06.2018 18:00;30.06.2018 19:00;0,595;Tegelik;
30.06.2018 19:00;30.06.2018 20:00;0,4;Tegelik;
30.06.2018 20:00;30.06.2018 21:00;0,441;Tegelik;
30.06.2018 21:00;30.06.2018 22:00;0,575;Tegelik;
30.06.2018 22:00;30.06.2018 23:00;0,49;Tegelik;
30.06.2018 23:00;01.07.2018 00:00;0,455;Tegelik;
