Jaam,Õhutemperatuur (°C),Suhteline õhuniiskus (%),Õhurõhk merepinnal (hPa),Õhurõhu muutus (hPa),Tuul suund (°),Tuul kiirus (m/s),Tuul max kiirus (m/s),Pilvisus (palli),Hetkeilm (sensor),Hetkeilm (vaatleja),Sademed (mm),Nähtavus (km),timestamp
Valga,9.4,92,1008.0,0.3,150,1.7,2.8,,nähtusteta,,0.0,30.2,2019-05-10 14:00:00
Valga,9.9,92,1008.5,0.5,181,1.9,3.9,,nähtusteta,,0.0,35.0,2019-05-10 15:00:00
Valga,10.3,88,1008.7,0.8,198,2.8,4.6,,nähtusteta,,0.0,35.0,2019-05-10 16:00:00
Valga,11.0,88,1009.1,1.1,194,2.3,4.6,,nähtusteta,,0.0,35.0,2019-05-10 17:00:00
Valga,11.6,88,1009.5,1.0,199,2.2,4.5,,nähtusteta,,0.0,35.0,2019-05-10 18:00:00
Valga,11.8,85,1010.0,1.3,192,2.2,3.8,,nähtusteta,,0.0,35.0,2019-05-10 19:00:00
Valga,11.9,88,1010.7,1.6,143,1.7,2.8,,nähtusteta,,0.0,20.3,2019-05-10 20:00:00
Valga,10.9,91,1010.8,1.3,201,0.8,2.9,,nähtusteta,,0.0,28.5,2019-05-10 21:00:00
Valga,8.9,99,1011.3,1.3,68,1.4,2.1,,udu,,0.0,0.78,2019-05-10 22:00:00
Valga,7.9,100,1011.8,1.1,86,0.6,2.1,,udu,,0.0,0.32,2019-05-10 23:00:00
Valga,6.6,99,1011.7,0.9,44,0.6,1.4,,nõrk hoogvihm,,0.0,1.4,2019-05-11 0:00:00
Valga,6.7,100,1011.9,0.6,38,1.0,1.7,,nõrk hoogvihm,,0.0,0.57,2019-05-11 1:00:00
Valga,5.6,100,1012.2,0.4,75,1.3,2.0,,nõrk hoogvihm,,0.0,0.19,2019-05-11 2:00:00
Valga,4.4,100,1012.5,0.8,19,0.7,2.0,,udu,,0.0,0.21,2019-05-11 3:00:00
Valga,4.2,100,1011.6,-0.3,312,0.6,1.6,,udu,,0.0,0.36,2019-05-11 4:00:00
Valga,3.6,100,1011.5,-0.7,60,1.9,2.8,,nõrk hoogvihm,,0.0,0.24,2019-05-11 5:00:00
Valga,4.5,100,1011.3,-1.2,62,1.1,2.8,,nõrk hoogvihm,,0.0,0.31,2019-05-11 6:00:00
Valga,5.7,100,1011.2,-0.4,360,0.5,2.4,,udu,,0.0,0.35,2019-05-11 7:00:00
Valga,7.4,100,1010.6,-0.9,14,1.0,1.5,,udu,,0.0,0.56,2019-05-11 8:00:00
Valga,8.3,100,1010.1,-1.2,12,1.1,2.0,,udu,,0.0,17.2,2019-05-11 9:00:00
Valga,8.7,100,1010.2,-1.0,84,1.7,2.8,,nähtusteta,,0.0,14.3,2019-05-11 10:00:00
Valga,10.1,98,1009.7,-0.9,72,1.2,2.5,,nõrk vihm,,0.0,11.5,2019-05-11 11:00:00
Valga,10.7,96,1009.3,-0.8,26,2.2,3.1,,nõrk vihm,,0.1,20.7,2019-05-11 12:00:00
Valga,10.9,96,1008.5,-1.7,352,2.0,3.6,,nõrk vihm,,0.5,11.8,2019-05-11 13:00:00
Valga,11.2,94,1008.7,-1.0,299,1.9,4.2,,nõrk vihm,,0.6,19.0,2019-05-11 14:00:00
Valga,10.7,98,1008.7,-0.6,329,1.6,3.4,,tugev vihm,,2.1,9.3,2019-05-11 15:00:00
Valga,10.7,96,1008.9,0.4,302,1.6,4.0,,mõõdukas vihm,,4.4,13.8,2019-05-11 16:00:00
Valga,10.6,94,1008.8,0.1,303,2.1,4.4,,nõrk vihm,,1.1,22.1,2019-05-11 17:00:00
Valga,10.7,92,1008.9,0.2,290,2.4,4.3,,nõrk vihm,,0.3,35.0,2019-05-11 18:00:00
Valga,10.6,95,1009.2,0.3,257,2.4,4.4,,nõrk vihm,,0.4,22.4,2019-05-11 19:00:00
Valga,10.4,96,1009.9,1.1,234,1.9,3.7,,mõõdukas vihm,,0.3,12.2,2019-05-11 20:00:00
Valga,10.2,96,1010.4,1.5,222,2.4,4.7,,nõrk vihm,,0.4,20.1,2019-05-11 21:00:00
Valga,10.0,99,1011.1,1.9,204,1.6,3.2,,sademed,,0.0,11.7,2019-05-11 22:00:00
Valga,10.2,96,1011.5,1.6,198,2.5,4.3,,nõrk hoogvihm,,0.0,23.3,2019-05-11 23:00:00
Valga,9.8,95,1011.9,1.5,193,1.3,4.4,,nõrk hoogvihm,,0.8,23.2,2019-05-12 0:00:00
Valga,9.8,97,1012.3,1.2,195,2.1,3.5,,nähtusteta,,0.0,15.1,2019-05-12 1:00:00
Valga,10.0,97,1012.9,1.4,221,2.2,3.9,,vihm,,0.0,11.8,2019-05-12 2:00:00
Valga,9.9,96,1013.7,1.8,236,2.2,4.5,,nähtusteta,,0.0,13.7,2019-05-12 3:00:00
Valga,9.5,97,1014.7,2.4,241,2.4,5.9,,nähtusteta,,0.0,8.7,2019-05-12 4:00:00
Valga,9.0,96,1015.6,2.7,248,2.2,5.0,,uduvine,,0.0,7.4,2019-05-12 5:00:00
Valga,8.8,96,1016.6,2.9,245,1.8,5.3,,põuavine,,0.0,6.2,2019-05-12 6:00:00
Valga,8.7,94,1017.6,2.9,252,2.4,5.6,,põuavine,,0.0,8.8,2019-05-12 7:00:00
Valga,8.6,94,1018.7,3.1,255,2.8,5.2,,nähtusteta,,0.0,10.6,2019-05-12 8:00:00
Valga,8.8,92,1019.5,2.9,231,2.5,4.6,,nähtusteta,,0.0,17.7,2019-05-12 9:00:00
Valga,9.0,90,1020.4,2.8,243,2.5,5.9,,nähtusteta,,0.0,19.3,2019-05-12 10:00:00
Valga,8.7,88,1021.4,2.7,250,2.4,5.0,,nähtusteta,,0.0,25.8,2019-05-12 11:00:00
Valga,10.0,84,1022.1,2.6,229,2.8,5.0,,nähtusteta,,0.0,28.3,2019-05-12 12:00:00
Valga,11.5,77,1022.6,2.2,254,2.5,5.3,,nähtusteta,,0.0,35.0,2019-05-12 13:00:00
Valga,13.2,70,1023.0,1.6,258,2.0,4.4,,nähtusteta,,0.0,35.0,2019-05-12 14:00:00
Valga,15.0,68,1023.5,1.4,255,2.2,6.1,,nähtusteta,,0.0,35.0,2019-05-12 15:00:00
Valga,15.7,59,1023.9,1.3,268,2.3,5.9,,nähtusteta,,0.0,35.0,2019-05-12 16:00:00
Valga,15.8,58,1024.1,1.1,221,1.6,7.2,,nähtusteta,,0.0,35.0,2019-05-12 17:00:00
Valga,16.6,52,1024.3,0.8,288,2.8,5.4,,nähtusteta,,0.0,35.0,2019-05-12 18:00:00
Valga,17.0,48,1024.5,0.6,272,2.7,4.5,,nähtusteta,,0.0,32.5,2019-05-12 19:00:00
Valga,16.3,52,1024.6,0.5,308,1.4,4.1,,nähtusteta,,0.0,35.0,2019-05-12 20:00:00
Valga,13.7,68,1025.1,0.8,1,1.1,2.5,,nähtusteta,,0.0,35.0,2019-05-12 21:00:00
Valga,10.4,89,1025.6,1.1,16,0.9,1.9,,nähtusteta,,0.0,35.0,2019-05-12 22:00:00
Valga,9.3,92,1026.0,1.4,331,0.6,1.0,,nähtusteta,,0.0,35.0,2019-05-12 23:00:00
Valga,9.0,95,1026.2,1.1,65,0.7,1.6,,nähtusteta,,0.0,31.9,2019-05-13 0:00:00
Valga,7.9,96,1026.3,0.7,80,0.8,1.5,,nähtusteta,,0.0,24.6,2019-05-13 1:00:00
Valga,7.5,97,1026.4,0.4,30,0.9,1.6,,nähtusteta,,0.0,24.0,2019-05-13 2:00:00
Valga,8.0,97,1026.4,0.2,15,1.5,2.4,,nähtusteta,,0.0,29.6,2019-05-13 3:00:00
Valga,7.4,97,1026.5,0.2,357,0.6,1.6,,nähtusteta,,0.0,20.8,2019-05-13 4:00:00
Valga,8.4,95,1026.4,0.0,287,1.4,2.0,,nähtusteta,,0.0,29.8,2019-05-13 5:00:00
Valga,8.7,93,1026.3,-0.1,3,1.2,2.6,,nähtusteta,,0.0,30.7,2019-05-13 6:00:00
Valga,9.4,89,1026.0,-0.5,70,1.6,2.6,,nähtusteta,,0.0,35.0,2019-05-13 7:00:00
Valga,11.9,81,1025.9,-0.5,40,2.4,4.1,,nähtusteta,,0.0,35.0,2019-05-13 8:00:00
Valga,12.6,78,1025.6,-0.7,43,2.8,6.0,,nähtusteta,,0.0,35.0,2019-05-13 9:00:00
Valga,14.6,66,1025.5,-0.5,64,3.3,6.0,,nähtusteta,,0.0,35.0,2019-05-13 10:00:00
Valga,14.9,67,1025.3,-0.6,41,2.8,5.7,,nähtusteta,,0.0,31.5,2019-05-13 11:00:00
Valga,14.5,72,1025.1,-0.5,7,3.3,6.5,,nähtusteta,,0.0,23.0,2019-05-13 12:00:00
Valga,13.8,75,1025.2,-0.3,359,3.8,6.6,,vihm,,0.5,35.0,2019-05-13 13:00:00
Valga,13.4,73,1025.4,0.1,345,3.6,7.2,,nähtusteta,,0.0,35.0,2019-05-13 14:00:00
Valga,12.3,75,1025.8,0.7,339,4.6,8.6,,nähtusteta,,0.0,35.0,2019-05-13 15:00:00
Valga,11.0,76,1025.8,0.6,352,5.5,10.9,,nähtusteta,,0.0,34.9,2019-05-13 16:00:00
Valga,9.8,78,1026.4,1.0,358,4.6,10.0,,nähtusteta,,0.0,35.0,2019-05-13 17:00:00
Valga,9.1,78,1026.6,0.8,360,4.7,10.3,,nähtusteta,,0.0,35.0,2019-05-13 18:00:00
Valga,8.5,75,1027.0,1.2,4,4.7,10.5,,nähtusteta,,0.0,35.0,2019-05-13 19:00:00
Valga,8.0,73,1027.3,0.9,17,4.9,10.9,,nähtusteta,,0.0,35.0,2019-05-13 20:00:00
Valga,7.9,75,1027.5,0.9,17,4.4,10.6,,nähtusteta,,0.0,35.0,2019-05-13 21:00:00
Valga,7.1,82,1028.0,1.0,357,3.4,7.0,,uduvihm,,0.0,35.0,2019-05-13 22:00:00
Valga,6.6,86,1028.1,0.8,342,2.8,6.1,,nõrk hoogvihm,,0.0,35.0,2019-05-13 23:00:00
Valga,6.2,91,1028.1,0.6,1,2.9,7.2,,uduvihm,,0.1,35.0,2019-05-14 0:00:00
Valga,6.3,90,1027.5,-0.5,13,3.1,6.6,,sademed,,0.1,35.0,2019-05-14 1:00:00
Valga,6.2,90,1027.9,-0.2,332,2.6,5.8,,nähtusteta,,0.0,35.0,2019-05-14 2:00:00
Valga,6.4,89,1027.8,-0.3,353,3.2,7.0,,nähtusteta,,0.0,35.0,2019-05-14 3:00:00
Valga,6.4,88,1027.6,0.1,355,3.7,6.9,,nähtusteta,,0.0,35.0,2019-05-14 4:00:00
Valga,6.7,86,1027.8,-0.1,354,2.8,6.5,,nähtusteta,,0.0,35.0,2019-05-14 5:00:00
Valga,6.8,83,1028.0,0.2,350,3.0,5.9,,nähtusteta,,0.0,35.0,2019-05-14 6:00:00
Valga,6.8,82,1028.2,0.6,354,3.8,6.4,,nähtusteta,,0.0,35.0,2019-05-14 7:00:00
Valga,6.8,82,1028.4,0.6,354,2.9,7.6,,nähtusteta,,0.0,35.0,2019-05-14 8:00:00
Valga,7.3,79,1028.6,0.6,12,4.4,7.8,,nähtusteta,,0.0,35.0,2019-05-14 9:00:00
Valga,7.8,75,1028.3,0.1,25,5.0,11.0,,nähtusteta,,0.0,35.0,2019-05-14 10:00:00
Valga,9.3,73,1028.4,0.0,25,5.7,10.0,,nähtusteta,,0.0,35.0,2019-05-14 11:00:00
Valga,8.7,77,1028.7,0.1,351,3.8,9.7,,nähtusteta,,0.0,35.0,2019-05-14 12:00:00
Valga,9.7,73,1028.7,0.4,4,3.9,7.5,,nähtusteta,,0.0,35.0,2019-05-14 13:00:00
Valga,9.6,71,1028.9,0.5,355,4.2,7.8,,nähtusteta,,0.0,30.4,2019-05-14 14:00:00
Valga,9.8,70,1028.9,0.2,358,3.7,8.0,,nähtusteta,,0.0,35.0,2019-05-14 15:00:00
Valga,9.8,68,1028.7,0.0,8,4.0,8.0,,nähtusteta,,0.0,35.0,2019-05-14 16:00:00
Valga,10.3,61,1028.3,-0.6,37,3.9,8.0,,nähtusteta,,0.0,35.0,2019-05-14 17:00:00
Valga,10.1,61,1028.3,-0.6,4,2.9,7.0,,nähtusteta,,0.0,35.0,2019-05-14 18:00:00
Valga,10.2,56,1028.2,-0.5,5,2.6,5.9,,nähtusteta,,0.0,35.0,2019-05-14 19:00:00
Valga,10.2,56,1028.1,-0.2,11,2.2,4.5,,nähtusteta,,0.0,35.0,2019-05-14 20:00:00
Valga,9.9,59,1028.2,-0.1,6,1.5,4.2,,nähtusteta,,0.0,35.0,2019-05-14 21:00:00
Valga,8.0,62,1028.4,0.2,355,2.1,3.4,,nähtusteta,,0.0,35.0,2019-05-14 22:00:00
Valga,6.8,65,1028.5,0.4,352,1.9,3.2,,nähtusteta,,0.0,35.0,2019-05-14 23:00:00
Valga,6.4,62,1028.3,0.1,11,2.3,3.6,,nähtusteta,,0.0,35.0,2019-05-15 0:00:00
Valga,5.1,69,1028.6,0.2,61,1.0,3.8,,nähtusteta,,0.0,35.0,2019-05-15 1:00:00
Valga,4.6,69,1028.7,0.2,29,1.3,2.6,,nähtusteta,,0.0,35.0,2019-05-15 2:00:00
Valga,3.6,75,1028.9,0.6,57,1.6,3.7,,nähtusteta,,0.0,35.0,2019-05-15 3:00:00
Valga,2.0,86,1028.9,0.3,16,0.5,1.9,,nähtusteta,,0.0,35.0,2019-05-15 4:00:00
Valga,0.6,95,1028.7,0.0,360,1.2,1.8,,nähtusteta,,0.0,35.0,2019-05-15 5:00:00
Valga,1.6,91,1028.8,-0.1,62,0.5,1.6,,nähtusteta,,0.0,35.0,2019-05-15 6:00:00
Valga,4.1,79,1029.1,0.2,96,0.5,1.7,,nähtusteta,,0.0,35.0,2019-05-15 7:00:00
Valga,7.0,67,1029.3,0.6,81,1.8,2.6,,nähtusteta,,0.0,35.0,2019-05-15 8:00:00
Valga,9.8,56,1028.9,0.1,58,3.8,7.6,,nähtusteta,,0.0,25.0,2019-05-15 9:00:00
Valga,11.9,45,1028.6,-0.5,55,4.4,8.8,,nähtusteta,,0.0,35.0,2019-05-15 10:00:00
Valga,12.6,41,1028.3,-1.0,51,4.7,8.7,,nähtusteta,,0.0,35.0,2019-05-15 11:00:00
Valga,14.1,44,1028.1,-0.8,49,3.5,8.1,,nähtusteta,,0.0,35.0,2019-05-15 12:00:00
Valga,14.3,39,1028.1,-0.5,44,4.9,8.5,,nähtusteta,,0.0,35.0,2019-05-15 13:00:00
Valga,15.1,39,1027.6,-0.7,63,5.0,9.7,,nähtusteta,,0.0,26.8,2019-05-15 14:00:00
Valga,15.2,34,1027.3,-0.8,69,4.0,9.6,,nähtusteta,,0.0,35.0,2019-05-15 15:00:00
Valga,15.7,33,1026.9,-1.2,47,4.7,9.6,,nähtusteta,,0.0,35.0,2019-05-15 16:00:00
Valga,16.2,32,1026.7,-0.9,33,4.4,9.1,,nähtusteta,,0.0,34.6,2019-05-15 17:00:00
Valga,16.0,34,1026.6,-0.7,46,3.5,9.2,,nähtusteta,,0.0,35.0,2019-05-15 18:00:00
Valga,15.5,35,1026.3,-0.6,48,3.9,7.0,,nähtusteta,,0.0,35.0,2019-05-15 19:00:00
Valga,14.7,36,1026.4,-0.3,59,3.3,7.0,,nähtusteta,,0.0,35.0,2019-05-15 20:00:00
Valga,13.3,41,1026.7,0.1,40,2.7,5.2,,nähtusteta,,0.0,35.0,2019-05-15 21:00:00
Valga,11.0,48,1027.3,1.0,47,1.7,4.4,,nähtusteta,,0.0,35.0,2019-05-15 22:00:00
Valga,10.1,48,1027.5,1.1,41,2.7,4.5,,nähtusteta,,0.0,35.0,2019-05-15 23:00:00
Valga,9.1,50,1027.6,0.9,40,2.6,4.4,,nähtusteta,,0.0,35.0,2019-05-16 0:00:00
Valga,7.7,54,1028.0,0.7,45,2.0,3.9,,nähtusteta,,0.0,35.0,2019-05-16 1:00:00
Valga,7.0,59,1028.1,0.6,46,2.3,4.2,,nähtusteta,,0.0,35.0,2019-05-16 2:00:00
Valga,5.6,69,1028.3,0.7,51,1.7,3.5,,nähtusteta,,0.0,35.0,2019-05-16 3:00:00
Valga,4.8,76,1028.5,0.5,47,2.2,3.5,,nähtusteta,,0.0,35.0,2019-05-16 4:00:00
Valga,4.1,79,1028.4,0.3,45,1.7,3.3,,nähtusteta,,0.0,35.0,2019-05-16 5:00:00
Valga,5.3,72,1028.5,0.2,42,1.9,3.1,,nähtusteta,,0.0,35.0,2019-05-16 6:00:00
Valga,7.1,66,1028.8,0.3,63,2.4,4.1,,nähtusteta,,0.0,35.0,2019-05-16 7:00:00
Valga,9.8,60,1028.8,0.4,62,2.9,5.1,,nähtusteta,,0.0,35.0,2019-05-16 8:00:00
Valga,12.3,46,1028.8,0.3,95,4.6,7.7,,nähtusteta,,0.0,35.0,2019-05-16 9:00:00
Valga,13.4,42,1028.8,0.0,92,5.2,9.5,,nähtusteta,,0.0,35.0,2019-05-16 10:00:00
Valga,14.3,40,1028.5,-0.3,62,4.9,11.5,,nähtusteta,,0.0,32.6,2019-05-16 11:00:00
Valga,15.4,39,1028.1,-0.7,84,5.0,11.6,,nähtusteta,,0.0,35.0,2019-05-16 12:00:00
Valga,15.6,34,1027.7,-1.1,71,5.4,11.0,,nähtusteta,,0.0,35.0,2019-05-16 13:00:00
Valga,16.7,36,1027.4,-1.1,94,5.0,10.8,,nähtusteta,,0.0,35.0,2019-05-16 14:00:00
Valga,17.3,37,1027.0,-1.1,88,4.7,11.0,,nähtusteta,,0.0,35.0,2019-05-16 15:00:00
Valga,16.9,33,1026.5,-1.2,76,5.0,10.0,,nähtusteta,,0.0,35.0,2019-05-16 16:00:00
Valga,17.4,33,1026.2,-1.2,67,4.4,9.1,,nähtusteta,,0.0,35.0,2019-05-16 17:00:00
Valga,17.5,32,1025.7,-1.3,54,4.8,8.7,,nähtusteta,,0.0,35.0,2019-05-16 18:00:00
Valga,17.2,33,1025.5,-1.0,63,3.3,8.0,,nähtusteta,,0.0,35.0,2019-05-16 19:00:00
Valga,16.4,34,1025.3,-0.9,58,3.4,7.2,,nähtusteta,,0.0,35.0,2019-05-16 20:00:00
Valga,14.4,40,1025.4,-0.3,54,2.0,5.4,,nähtusteta,,0.0,35.0,2019-05-16 21:00:00
Valga,12.7,45,1025.8,0.3,45,1.7,3.5,,nähtusteta,,0.0,35.0,2019-05-16 22:00:00
Valga,11.0,52,1026.1,0.8,64,1.9,2.6,,nähtusteta,,0.0,35.0,2019-05-16 23:00:00
Valga,9.7,57,1026.0,0.6,48,1.7,2.8,,nähtusteta,,0.0,35.0,2019-05-17 0:00:00
Valga,8.4,63,1026.1,0.3,48,1.7,2.9,,nähtusteta,,0.0,35.0,2019-05-17 1:00:00
Valga,7.6,68,1026.0,-0.1,40,1.7,2.7,,nähtusteta,,0.0,35.0,2019-05-17 2:00:00
Valga,5.4,79,1026.0,0.0,43,1.0,3.1,,nähtusteta,,0.0,35.0,2019-05-17 3:00:00
Valga,3.7,88,1026.2,0.1,46,1.3,2.0,,nähtusteta,,0.0,35.0,2019-05-17 4:00:00
Valga,2.9,91,1026.0,0.0,41,1.7,2.6,,nähtusteta,,0.0,35.0,2019-05-17 5:00:00
Valga,4.7,83,1025.8,-0.2,48,1.9,3.2,,nähtusteta,,0.0,35.0,2019-05-17 6:00:00
Valga,8.0,72,1025.9,-0.3,67,2.8,4.2,,nähtusteta,,0.0,35.0,2019-05-17 7:00:00
Valga,10.6,62,1025.7,-0.3,66,2.1,4.6,,nähtusteta,,0.0,35.0,2019-05-17 8:00:00
Valga,13.9,53,1025.5,-0.3,67,2.6,5.1,,nähtusteta,,0.0,30.1,2019-05-17 9:00:00
Valga,16.7,39,1024.8,-1.1,82,3.5,5.9,,nähtusteta,,0.0,35.0,2019-05-17 10:00:00
Valga,17.7,35,1024.5,-1.2,98,4.9,9.7,,nähtusteta,,0.0,35.0,2019-05-17 11:00:00
Valga,18.5,32,1024.1,-1.4,105,5.0,9.2,,nähtusteta,,0.0,35.0,2019-05-17 12:00:00
Valga,19.0,32,1023.4,-1.4,121,4.4,9.7,,nähtusteta,,0.0,35.0,2019-05-17 13:00:00
Valga,19.6,33,1022.9,-1.6,81,4.3,9.6,,nähtusteta,,0.0,25.2,2019-05-17 14:00:00
Valga,19.4,29,1022.8,-1.3,103,3.5,8.7,,nähtusteta,,0.0,34.4,2019-05-17 15:00:00
Valga,20.5,29,1022.2,-1.2,126,2.8,6.2,,nähtusteta,,0.0,35.0,2019-05-17 16:00:00
Valga,21.3,31,1021.6,-1.3,100,3.5,7.6,,nähtusteta,,0.0,29.4,2019-05-17 17:00:00
Valga,21.3,25,1021.3,-1.5,95,4.0,7.5,,nähtusteta,,0.0,35.0,2019-05-17 18:00:00
Valga,21.2,26,1021.0,-1.2,127,3.1,7.7,,nähtusteta,,0.0,35.0,2019-05-17 19:00:00
Valga,20.2,28,1020.9,-0.7,101,2.2,7.6,,nähtusteta,,0.0,35.0,2019-05-17 20:00:00
Valga,18.0,38,1021.0,-0.3,59,1.7,3.5,,nähtusteta,,0.0,35.0,2019-05-17 21:00:00
Valga,15.8,43,1021.3,0.3,56,2.2,4.5,,nähtusteta,,0.0,35.0,2019-05-17 22:00:00
Valga,14.9,47,1021.5,0.6,60,2.4,3.8,,nähtusteta,,0.0,35.0,2019-05-17 23:00:00
Valga,14.0,51,1021.6,0.6,58,2.2,3.6,,nähtusteta,,0.0,35.0,2019-05-18 0:00:00
Valga,12.9,54,1021.6,0.3,59,2.2,3.4,,nähtusteta,,0.0,35.0,2019-05-18 1:00:00
Valga,12.3,56,1021.7,0.2,59,2.2,3.6,,nähtusteta,,0.0,35.0,2019-05-18 2:00:00
Valga,11.9,57,1021.8,0.2,61,1.7,3.8,,nähtusteta,,0.0,35.0,2019-05-18 3:00:00
Valga,10.7,63,1022.0,0.4,57,1.7,3.1,,nähtusteta,,0.0,35.0,2019-05-18 4:00:00
Valga,9.7,67,1021.8,0.1,58,1.6,3.0,,nähtusteta,,0.0,35.0,2019-05-18 5:00:00
Valga,9.2,71,1021.7,-0.1,63,2.2,3.1,,nähtusteta,,0.0,35.0,2019-05-18 6:00:00
Valga,10.9,65,1021.5,-0.5,68,1.3,2.9,,nähtusteta,,0.0,35.0,2019-05-18 7:00:00
Valga,12.1,63,1021.2,-0.6,65,1.8,3.1,,nähtusteta,,0.0,35.0,2019-05-18 8:00:00
Valga,14.1,59,1021.4,-0.3,58,1.5,2.9,,nähtusteta,,0.0,35.0,2019-05-18 9:00:00
Valga,18.4,38,1021.0,-0.5,123,3.4,5.8,,nähtusteta,,0.0,35.0,2019-05-18 10:00:00
Valga,20.8,30,1020.8,-0.4,143,4.1,8.0,,nähtusteta,,0.0,35.0,2019-05-18 11:00:00
Valga,21.6,31,1020.2,-1.2,109,3.9,7.6,,nähtusteta,,0.0,35.0,2019-05-18 12:00:00
Valga,22.5,29,1019.7,-1.3,104,3.1,8.4,,nähtusteta,,0.0,35.0,2019-05-18 13:00:00
Valga,23.2,26,1019.1,-1.7,83,3.7,7.7,,nähtusteta,,0.0,28.6,2019-05-18 14:00:00
Valga,23.8,26,1018.6,-1.6,98,3.1,6.1,,nähtusteta,,0.0,35.0,2019-05-18 15:00:00
Valga,24.2,25,1018.0,-1.7,92,3.2,8.1,,nähtusteta,,0.0,35.0,2019-05-18 16:00:00
Valga,24.3,29,1017.6,-1.5,50,3.5,7.5,,nähtusteta,,0.0,35.0,2019-05-18 17:00:00
Valga,23.9,27,1017.1,-1.5,60,4.9,8.6,,nähtusteta,,0.0,35.0,2019-05-18 18:00:00
Valga,23.4,25,1016.5,-1.5,64,4.3,8.9,,nähtusteta,,0.0,35.0,2019-05-18 19:00:00
Valga,22.3,29,1016.7,-0.9,67,3.1,7.7,,nähtusteta,,0.0,35.0,2019-05-18 20:00:00
Valga,19.5,36,1016.8,-0.3,65,1.8,4.5,,nähtusteta,,0.0,35.0,2019-05-18 21:00:00
Valga,17.7,39,1017.1,0.6,55,1.9,3.1,,nähtusteta,,0.0,35.0,2019-05-18 22:00:00
Valga,16.2,48,1017.5,0.8,68,2.0,3.9,,nähtusteta,,0.0,35.0,2019-05-18 23:00:00
Valga,14.4,56,1017.8,1.0,49,1.3,3.5,,nähtusteta,,0.0,35.0,2019-05-19 0:00:00
Valga,13.6,59,1017.6,0.5,48,1.7,2.8,,nähtusteta,,0.0,35.0,2019-05-19 1:00:00
Valga,13.2,60,1017.3,-0.2,60,1.7,3.5,,nähtusteta,,0.0,35.0,2019-05-19 2:00:00
Valga,11.9,66,1017.5,-0.3,68,1.4,2.6,,nähtusteta,,0.0,35.0,2019-05-19 3:00:00
Valga,10.8,71,1017.7,0.1,55,1.4,2.7,,nähtusteta,,0.0,35.0,2019-05-19 4:00:00
Valga,9.4,80,1018.0,0.7,59,0.9,2.2,,nähtusteta,,0.0,35.0,2019-05-19 5:00:00
Valga,9.0,81,1018.0,0.5,52,1.7,3.1,,nähtusteta,,0.0,34.7,2019-05-19 6:00:00
Valga,11.8,71,1018.1,0.4,68,1.5,2.3,,nähtusteta,,0.0,35.0,2019-05-19 7:00:00
Valga,15.0,63,1017.9,-0.1,69,1.5,3.5,,nähtusteta,,0.0,35.0,2019-05-19 8:00:00
Valga,18.6,45,1017.5,-0.5,132,3.4,5.4,,nähtusteta,,0.0,35.0,2019-05-19 9:00:00
Valga,20.6,44,1017.2,-0.9,121,2.6,6.5,,nähtusteta,,0.0,35.0,2019-05-19 10:00:00
Valga,22.6,38,1017.1,-0.8,125,3.0,5.5,,nähtusteta,,0.0,35.0,2019-05-19 11:00:00
Valga,23.6,36,1016.7,-0.8,107,3.6,6.1,,nähtusteta,,0.0,35.0,2019-05-19 12:00:00
Valga,24.8,31,1016.5,-0.7,150,3.4,6.9,,nähtusteta,,0.0,35.0,2019-05-19 13:00:00
Valga,24.8,28,1016.3,-0.8,150,4.3,7.8,,nähtusteta,,0.0,35.0,2019-05-19 14:00:00
Valga,25.5,29,1015.9,-0.8,148,3.2,7.2,,nähtusteta,,0.0,35.0,2019-05-19 15:00:00
Valga,26.2,32,1015.6,-0.9,117,3.3,8.8,,nähtusteta,,0.0,30.8,2019-05-19 16:00:00
Valga,26.0,27,1015.3,-1.0,144,4.2,8.2,,nähtusteta,,0.0,35.0,2019-05-19 17:00:00
Valga,25.7,33,1015.0,-0.9,118,3.0,7.7,,nähtusteta,,0.0,35.0,2019-05-19 18:00:00
Valga,25.6,31,1014.9,-0.7,141,3.4,6.9,,nähtusteta,,0.0,30.8,2019-05-19 19:00:00
Valga,24.7,33,1014.7,-0.6,112,3.1,6.0,,nähtusteta,,0.0,35.0,2019-05-19 20:00:00
Valga,23.2,36,1014.8,-0.2,118,2.2,5.1,,nähtusteta,,0.0,35.0,2019-05-19 21:00:00
Valga,20.9,43,1015.2,0.3,100,1.7,3.4,,nähtusteta,,0.0,35.0,2019-05-19 22:00:00
Valga,18.8,49,1015.5,0.8,93,2.1,2.8,,nähtusteta,,0.0,35.0,2019-05-19 23:00:00
Valga,14.8,68,1015.8,1.0,48,1.2,2.8,,nähtusteta,,0.0,35.0,2019-05-20 0:00:00
Valga,13.3,75,1016.1,0.9,40,0.9,1.6,,nähtusteta,,0.0,35.0,2019-05-20 1:00:00
Valga,12.1,80,1016.2,0.7,63,1.8,2.2,,nähtusteta,,0.0,35.0,2019-05-20 2:00:00
Valga,10.7,87,1016.2,0.4,46,1.5,2.3,,nähtusteta,,0.0,35.0,2019-05-20 3:00:00
Valga,10.4,86,1016.2,0.1,55,1.4,2.2,,nähtusteta,,0.0,35.0,2019-05-20 4:00:00
Valga,9.8,88,1016.2,0.0,55,1.4,2.2,,nähtusteta,,0.0,35.0,2019-05-20 5:00:00
